Notes,Year,Year Code,ICD-10 113 Cause List,ICD-10 113 Cause List Code,County,County Code,Race,Race Code,Gender,Gender Code,Deaths,Population,Crude Rate
,2006,2006,#Chronic lower respiratory diseases (J40-J47),GR113-082,"El Dorado County, CA",6017,White,2106-3,Female,F,42,82539,50.9
,2006,2006,#Chronic lower respiratory diseases (J40-J47),GR113-082,"El Dorado County, CA",6017,White,2106-3,Male,M,26,82647,31.5
,2006,2006,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Fresno County, CA",6019,Asian or Pacific Islander,A-PI,Male,M,12,44769,Unreliable
,2006,2006,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Fresno County, CA",6019,White,2106-3,Female,F,152,355993,42.7
,2006,2006,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Fresno County, CA",6019,White,2106-3,Male,M,112,356912,31.4
,2006,2006,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Glenn County, CA",6021,White,2106-3,Male,M,10,12908,Unreliable
,2006,2006,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Humboldt County, CA",6023,White,2106-3,Female,F,38,58862,64.6
,2006,2006,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Humboldt County, CA",6023,White,2106-3,Male,M,33,58316,56.6
,2006,2006,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Imperial County, CA",6025,White,2106-3,Female,F,15,71140,Unreliable
,2006,2006,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Imperial County, CA",6025,White,2106-3,Male,M,27,74137,36.4
,2006,2006,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Kern County, CA",6029,White,2106-3,Female,F,190,326194,58.2
,2006,2006,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Kern County, CA",6029,White,2106-3,Male,M,157,346831,45.3
,2006,2006,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Kings County, CA",6031,White,2106-3,Female,F,26,54266,47.9
,2006,2006,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Kings County, CA",6031,White,2106-3,Male,M,14,69783,Unreliable
,2006,2006,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Lake County, CA",6033,White,2106-3,Female,F,42,29394,142.9
,2006,2006,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Lake County, CA",6033,White,2106-3,Male,M,23,29300,78.5
,2006,2006,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Los Angeles County, CA",6037,Asian or Pacific Islander,A-PI,Female,F,81,745149,10.9
,2006,2006,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Los Angeles County, CA",6037,Asian or Pacific Islander,A-PI,Male,M,154,669290,23
,2006,2006,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Los Angeles County, CA",6037,Black or African American,2054-5,Female,F,185,523263,35.4
,2006,2006,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Los Angeles County, CA",6037,Black or African American,2054-5,Male,M,182,462314,39.4
,2006,2006,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Los Angeles County, CA",6037,White,2106-3,Female,F,1234,3596452,34.3
,2006,2006,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Los Angeles County, CA",6037,White,2106-3,Male,M,999,3599903,27.8
,2006,2006,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Madera County, CA",6039,White,2106-3,Female,F,29,65047,44.6
,2006,2006,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Madera County, CA",6039,White,2106-3,Male,M,23,62364,36.9
,2006,2006,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Marin County, CA",6041,White,2106-3,Female,F,66,111225,59.3
,2006,2006,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Marin County, CA",6041,White,2106-3,Male,M,40,107017,37.4
,2006,2006,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Mendocino County, CA",6045,White,2106-3,Female,F,17,39439,Unreliable
,2006,2006,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Mendocino County, CA",6045,White,2106-3,Male,M,17,39513,Unreliable
,2006,2006,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Merced County, CA",6047,White,2106-3,Female,F,50,103494,48.3
,2006,2006,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Merced County, CA",6047,White,2106-3,Male,M,38,104755,36.3
,2006,2006,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Monterey County, CA",6053,White,2106-3,Female,F,59,165842,35.6
,2006,2006,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Monterey County, CA",6053,White,2106-3,Male,M,49,176480,27.8
,2006,2006,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Napa County, CA",6055,White,2106-3,Female,F,30,58652,51.1
,2006,2006,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Napa County, CA",6055,White,2106-3,Male,M,51,58493,87.2
,2006,2006,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Nevada County, CA",6057,White,2106-3,Female,F,40,47625,84
,2006,2006,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Nevada County, CA",6057,White,2106-3,Male,M,28,46536,60.2
,2006,2006,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Orange County, CA",6059,Asian or Pacific Islander,A-PI,Female,F,22,271729,8.1
,2006,2006,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Orange County, CA",6059,Asian or Pacific Islander,A-PI,Male,M,31,251976,12.3
,2006,2006,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Orange County, CA",6059,White,2106-3,Female,F,477,1160873,41.1
,2006,2006,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Orange County, CA",6059,White,2106-3,Male,M,307,1150444,26.7
,2006,2006,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Placer County, CA",6061,White,2106-3,Female,F,93,149434,62.2
,2006,2006,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Placer County, CA",6061,White,2106-3,Male,M,74,143408,51.6
,2006,2006,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Riverside County, CA",6065,Black or African American,2054-5,Female,F,13,72553,Unreliable
,2006,2006,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Riverside County, CA",6065,Black or African American,2054-5,Male,M,17,73437,Unreliable
,2006,2006,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Riverside County, CA",6065,White,2106-3,Female,F,425,847672,50.1
,2006,2006,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Riverside County, CA",6065,White,2106-3,Male,M,411,850224,48.3
,2006,2006,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Sacramento County, CA",6067,Asian or Pacific Islander,A-PI,Female,F,11,112879,Unreliable
,2006,2006,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Sacramento County, CA",6067,Asian or Pacific Islander,A-PI,Male,M,18,105618,Unreliable
,2006,2006,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Sacramento County, CA",6067,Black or African American,2054-5,Female,F,16,83794,Unreliable
,2006,2006,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Sacramento County, CA",6067,Black or African American,2054-5,Male,M,18,80061,Unreliable
,2006,2006,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Sacramento County, CA",6067,White,2106-3,Female,F,273,489538,55.8
,2006,2006,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Sacramento County, CA",6067,White,2106-3,Male,M,259,473849,54.7
,2006,2006,#Chronic lower respiratory diseases (J40-J47),GR113-082,"San Benito County, CA",6069,White,2106-3,Male,M,10,25075,Unreliable
,2006,2006,#Chronic lower respiratory diseases (J40-J47),GR113-082,"San Bernardino County, CA",6071,Asian or Pacific Islander,A-PI,Male,M,10,66574,Unreliable
,2006,2006,#Chronic lower respiratory diseases (J40-J47),GR113-082,"San Bernardino County, CA",6071,Black or African American,2054-5,Female,F,19,104057,Unreliable
,2006,2006,#Chronic lower respiratory diseases (J40-J47),GR113-082,"San Bernardino County, CA",6071,Black or African American,2054-5,Male,M,22,99402,22.1
,2006,2006,#Chronic lower respiratory diseases (J40-J47),GR113-082,"San Bernardino County, CA",6071,White,2106-3,Female,F,418,793322,52.7
,2006,2006,#Chronic lower respiratory diseases (J40-J47),GR113-082,"San Bernardino County, CA",6071,White,2106-3,Male,M,363,798894,45.4
,2006,2006,#Chronic lower respiratory diseases (J40-J47),GR113-082,"San Diego County, CA",6073,Asian or Pacific Islander,A-PI,Female,F,18,185921,Unreliable
,2006,2006,#Chronic lower respiratory diseases (J40-J47),GR113-082,"San Diego County, CA",6073,Asian or Pacific Islander,A-PI,Male,M,34,166893,20.4
,2006,2006,#Chronic lower respiratory diseases (J40-J47),GR113-082,"San Diego County, CA",6073,Black or African American,2054-5,Female,F,17,87594,Unreliable
,2006,2006,#Chronic lower respiratory diseases (J40-J47),GR113-082,"San Diego County, CA",6073,Black or African American,2054-5,Male,M,14,96095,Unreliable
,2006,2006,#Chronic lower respiratory diseases (J40-J47),GR113-082,"San Diego County, CA",6073,White,2106-3,Female,F,539,1174569,45.9
,2006,2006,#Chronic lower respiratory diseases (J40-J47),GR113-082,"San Diego County, CA",6073,White,2106-3,Male,M,418,1195313,35
,2006,2006,#Chronic lower respiratory diseases (J40-J47),GR113-082,"San Francisco County, CA",6075,Asian or Pacific Islander,A-PI,Female,F,25,143899,17.4
,2006,2006,#Chronic lower respiratory diseases (J40-J47),GR113-082,"San Francisco County, CA",6075,Asian or Pacific Islander,A-PI,Male,M,48,127008,37.8
,2006,2006,#Chronic lower respiratory diseases (J40-J47),GR113-082,"San Francisco County, CA",6075,Black or African American,2054-5,Male,M,16,28980,Unreliable
,2006,2006,#Chronic lower respiratory diseases (J40-J47),GR113-082,"San Francisco County, CA",6075,White,2106-3,Female,F,66,204034,32.3
,2006,2006,#Chronic lower respiratory diseases (J40-J47),GR113-082,"San Francisco County, CA",6075,White,2106-3,Male,M,83,229277,36.2
,2006,2006,#Chronic lower respiratory diseases (J40-J47),GR113-082,"San Joaquin County, CA",6077,Asian or Pacific Islander,A-PI,Male,M,14,52992,Unreliable
,2006,2006,#Chronic lower respiratory diseases (J40-J47),GR113-082,"San Joaquin County, CA",6077,White,2106-3,Female,F,122,240357,50.8
,2006,2006,#Chronic lower respiratory diseases (J40-J47),GR113-082,"San Joaquin County, CA",6077,White,2106-3,Male,M,100,242525,41.2
,2006,2006,#Chronic lower respiratory diseases (J40-J47),GR113-082,"San Luis Obispo County, CA",6079,White,2106-3,Female,F,67,118355,56.6
,2006,2006,#Chronic lower respiratory diseases (J40-J47),GR113-082,"San Luis Obispo County, CA",6079,White,2106-3,Male,M,52,121759,42.7
,2006,2006,#Chronic lower respiratory diseases (J40-J47),GR113-082,"San Mateo County, CA",6081,Asian or Pacific Islander,A-PI,Male,M,11,87768,Unreliable
,2006,2006,#Chronic lower respiratory diseases (J40-J47),GR113-082,"San Mateo County, CA",6081,White,2106-3,Female,F,107,237172,45.1
,2006,2006,#Chronic lower respiratory diseases (J40-J47),GR113-082,"San Mateo County, CA",6081,White,2106-3,Male,M,81,235278,34.4
,2006,2006,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Santa Barbara County, CA",6083,White,2106-3,Female,F,60,181527,33.1
,2006,2006,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Santa Barbara County, CA",6083,White,2106-3,Male,M,57,182809,31.2
,2006,2006,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Santa Clara County, CA",6085,Asian or Pacific Islander,A-PI,Female,F,17,277311,Unreliable
,2006,2006,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Santa Clara County, CA",6085,Asian or Pacific Islander,A-PI,Male,M,31,269919,11.5
,2006,2006,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Santa Clara County, CA",6085,White,2106-3,Female,F,203,525001,38.7
,2006,2006,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Santa Clara County, CA",6085,White,2106-3,Male,M,139,541122,25.7
,2006,2006,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Santa Cruz County, CA",6087,White,2106-3,Female,F,60,115162,52.1
,2006,2006,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Santa Cruz County, CA",6087,White,2106-3,Male,M,41,114741,35.7
,2006,2006,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Shasta County, CA",6089,White,2106-3,Female,F,91,82941,109.7
,2006,2006,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Shasta County, CA",6089,White,2106-3,Male,M,56,79699,70.3
,2006,2006,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Siskiyou County, CA",6093,White,2106-3,Female,F,25,20548,121.7
,2006,2006,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Siskiyou County, CA",6093,White,2106-3,Male,M,22,20064,109.6
,2006,2006,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Solano County, CA",6095,White,2106-3,Female,F,83,129413,64.1
,2006,2006,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Solano County, CA",6095,White,2106-3,Male,M,60,133551,44.9
,2006,2006,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Sonoma County, CA",6097,White,2106-3,Female,F,108,214748,50.3
,2006,2006,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Sonoma County, CA",6097,White,2106-3,Male,M,90,208492,43.2
,2006,2006,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Stanislaus County, CA",6099,White,2106-3,Female,F,109,223779,48.7
,2006,2006,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Stanislaus County, CA",6099,White,2106-3,Male,M,97,219478,44.2
,2006,2006,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Sutter County, CA",6101,White,2106-3,Female,F,30,36625,81.9
,2006,2006,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Sutter County, CA",6101,White,2106-3,Male,M,17,36273,Unreliable
,2006,2006,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Tehama County, CA",6103,White,2106-3,Female,F,28,29155,96
,2006,2006,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Tehama County, CA",6103,White,2106-3,Male,M,26,28902,90
,2006,2006,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Tulare County, CA",6107,White,2106-3,Female,F,79,187968,42
,2006,2006,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Tulare County, CA",6107,White,2106-3,Male,M,59,188832,31.2
,2006,2006,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Tuolumne County, CA",6109,White,2106-3,Female,F,14,25575,Unreliable
,2006,2006,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Tuolumne County, CA",6109,White,2106-3,Male,M,17,27621,Unreliable
,2006,2006,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Ventura County, CA",6111,White,2106-3,Female,F,149,352535,42.3
,2006,2006,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Ventura County, CA",6111,White,2106-3,Male,M,111,351571,31.6
,2006,2006,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Yolo County, CA",6113,White,2106-3,Female,F,45,78241,57.5
,2006,2006,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Yolo County, CA",6113,White,2106-3,Male,M,40,75020,53.3
,2006,2006,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Yuba County, CA",6115,White,2106-3,Female,F,26,28651,90.7
,2006,2006,#Chronic lower respiratory diseases (J40-J47),GR113-082,"Yuba County, CA",6115,White,2106-3,Male,M,21,29171,72
,2006,2006,"Bronchitis, chronic and unspecified (J40-J42)",GR113-083,"Los Angeles County, CA",6037,White,2106-3,Female,F,18,3596452,Unreliable
,2006,2006,Emphysema (J43),GR113-084,"Alameda County, CA",6001,White,2106-3,Female,F,28,410372,6.8
,2006,2006,Emphysema (J43),GR113-084,"Alameda County, CA",6001,White,2106-3,Male,M,23,411279,5.6
,2006,2006,Emphysema (J43),GR113-084,"Contra Costa County, CA",6013,White,2106-3,Female,F,20,370516,5.4
,2006,2006,Emphysema (J43),GR113-084,"Contra Costa County, CA",6013,White,2106-3,Male,M,21,361925,5.8
,2006,2006,Emphysema (J43),GR113-084,"Kern County, CA",6029,White,2106-3,Female,F,15,326194,Unreliable
,2006,2006,Emphysema (J43),GR113-084,"Kern County, CA",6029,White,2106-3,Male,M,12,346831,Unreliable
,2006,2006,Emphysema (J43),GR113-084,"Los Angeles County, CA",6037,Black or African American,2054-5,Female,F,13,523263,Unreliable
,2006,2006,Emphysema (J43),GR113-084,"Los Angeles County, CA",6037,Black or African American,2054-5,Male,M,23,462314,5
,2006,2006,Emphysema (J43),GR113-084,"Los Angeles County, CA",6037,White,2106-3,Female,F,145,3596452,4
,2006,2006,Emphysema (J43),GR113-084,"Los Angeles County, CA",6037,White,2106-3,Male,M,98,3599903,2.7
,2006,2006,Emphysema (J43),GR113-084,"Marin County, CA",6041,White,2106-3,Female,F,11,111225,Unreliable
,2006,2006,Emphysema (J43),GR113-084,"Marin County, CA",6041,White,2106-3,Male,M,13,107017,Unreliable
,2006,2006,Emphysema (J43),GR113-084,"Orange County, CA",6059,White,2106-3,Female,F,50,1160873,4.3
,2006,2006,Emphysema (J43),GR113-084,"Orange County, CA",6059,White,2106-3,Male,M,34,1150444,3
,2006,2006,Emphysema (J43),GR113-084,"Riverside County, CA",6065,White,2106-3,Female,F,24,847672,2.8
,2006,2006,Emphysema (J43),GR113-084,"Riverside County, CA",6065,White,2106-3,Male,M,18,850224,Unreliable
,2006,2006,Emphysema (J43),GR113-084,"Sacramento County, CA",6067,White,2106-3,Female,F,25,489538,5.1
,2006,2006,Emphysema (J43),GR113-084,"Sacramento County, CA",6067,White,2106-3,Male,M,22,473849,4.6
,2006,2006,Emphysema (J43),GR113-084,"San Bernardino County, CA",6071,White,2106-3,Female,F,33,793322,4.2
,2006,2006,Emphysema (J43),GR113-084,"San Bernardino County, CA",6071,White,2106-3,Male,M,25,798894,3.1
,2006,2006,Emphysema (J43),GR113-084,"San Diego County, CA",6073,White,2106-3,Female,F,37,1174569,3.2
,2006,2006,Emphysema (J43),GR113-084,"San Diego County, CA",6073,White,2106-3,Male,M,34,1195313,2.8
,2006,2006,Emphysema (J43),GR113-084,"San Francisco County, CA",6075,Asian or Pacific Islander,A-PI,Male,M,10,127008,Unreliable
,2006,2006,Emphysema (J43),GR113-084,"San Francisco County, CA",6075,White,2106-3,Female,F,13,204034,Unreliable
,2006,2006,Emphysema (J43),GR113-084,"San Joaquin County, CA",6077,White,2106-3,Male,M,11,242525,Unreliable
,2006,2006,Emphysema (J43),GR113-084,"San Mateo County, CA",6081,White,2106-3,Female,F,22,237172,9.3
,2006,2006,Emphysema (J43),GR113-084,"San Mateo County, CA",6081,White,2106-3,Male,M,14,235278,Unreliable
,2006,2006,Emphysema (J43),GR113-084,"Santa Clara County, CA",6085,White,2106-3,Female,F,16,525001,Unreliable
,2006,2006,Emphysema (J43),GR113-084,"Santa Clara County, CA",6085,White,2106-3,Male,M,21,541122,3.9
,2006,2006,Emphysema (J43),GR113-084,"Sonoma County, CA",6097,White,2106-3,Female,F,17,214748,Unreliable
,2006,2006,Emphysema (J43),GR113-084,"Sonoma County, CA",6097,White,2106-3,Male,M,14,208492,Unreliable
,2006,2006,Emphysema (J43),GR113-084,"Ventura County, CA",6111,White,2106-3,Male,M,11,351571,Unreliable
,2006,2006,Asthma (J45-J46),GR113-085,"Alameda County, CA",6001,White,2106-3,Female,F,12,410372,Unreliable
,2006,2006,Asthma (J45-J46),GR113-085,"Los Angeles County, CA",6037,Asian or Pacific Islander,A-PI,Male,M,11,669290,Unreliable
,2006,2006,Asthma (J45-J46),GR113-085,"Los Angeles County, CA",6037,Black or African American,2054-5,Female,F,25,523263,4.8
,2006,2006,Asthma (J45-J46),GR113-085,"Los Angeles County, CA",6037,Black or African American,2054-5,Male,M,12,462314,Unreliable
,2006,2006,Asthma (J45-J46),GR113-085,"Los Angeles County, CA",6037,White,2106-3,Female,F,49,3596452,1.4
,2006,2006,Asthma (J45-J46),GR113-085,"Los Angeles County, CA",6037,White,2106-3,Male,M,24,3599903,0.7
,2006,2006,Asthma (J45-J46),GR113-085,"Orange County, CA",6059,White,2106-3,Female,F,14,1160873,Unreliable
,2006,2006,Asthma (J45-J46),GR113-085,"San Bernardino County, CA",6071,White,2106-3,Female,F,17,793322,Unreliable
,2006,2006,Asthma (J45-J46),GR113-085,"San Bernardino County, CA",6071,White,2106-3,Male,M,10,798894,Unreliable
