,Year,Year Code,ICD-10 113 Cause List,ICD-10 113 Cause List Code,County,County Code,Race,Race Code,Gender,Gender Code,Deaths,Population,Crude Rate,State_Abbreviation
189,2006.0,2006.0,Pneumonia (J12-J18),GR113-078,Yolo,6113.0,White,2106-3,Male,M,25.0,75020.0,33.3, CA
190,2006.0,2006.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Alameda,6001.0,Asian or Pacific Islander,A-PI,Female,F,14.0,204139.0,Unreliable, CA
191,2006.0,2006.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Alameda,6001.0,Asian or Pacific Islander,A-PI,Male,M,21.0,189589.0,11.1, CA
192,2006.0,2006.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Alameda,6001.0,Black or African American,2054-5,Female,F,26.0,112599.0,23.1, CA
193,2006.0,2006.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Alameda,6001.0,Black or African American,2054-5,Male,M,32.0,98714.0,32.4, CA
194,2006.0,2006.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Alameda,6001.0,White,2106-3,Female,F,197.0,410372.0,48, CA
195,2006.0,2006.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Alameda,6001.0,White,2106-3,Male,M,132.0,411279.0,32.1, CA
196,2006.0,2006.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Amador,6005.0,White,2106-3,Female,F,14.0,16569.0,Unreliable, CA
197,2006.0,2006.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Amador,6005.0,White,2106-3,Male,M,11.0,18944.0,Unreliable, CA
198,2006.0,2006.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Butte,6007.0,White,2106-3,Female,F,66.0,99771.0,66.2, CA
199,2006.0,2006.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Butte,6007.0,White,2106-3,Male,M,85.0,97029.0,87.6, CA
200,2006.0,2006.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Calaveras,6009.0,White,2106-3,Female,F,14.0,21878.0,Unreliable, CA
201,2006.0,2006.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Calaveras,6009.0,White,2106-3,Male,M,15.0,21850.0,Unreliable, CA
202,2006.0,2006.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Contra,6013.0,Asian or Pacific Islander,A-PI,Female,F,10.0,80773.0,Unreliable, CA
203,2006.0,2006.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Contra,6013.0,Asian or Pacific Islander,A-PI,Male,M,10.0,72524.0,Unreliable, CA
204,2006.0,2006.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Contra,6013.0,Black or African American,2054-5,Female,F,11.0,55761.0,Unreliable, CA
205,2006.0,2006.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Contra,6013.0,Black or African American,2054-5,Male,M,15.0,48581.0,Unreliable, CA
206,2006.0,2006.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Contra,6013.0,White,2106-3,Female,F,195.0,370516.0,52.6, CA
207,2006.0,2006.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Contra,6013.0,White,2106-3,Male,M,145.0,361925.0,40.1, CA
208,2006.0,2006.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Del,6015.0,White,2106-3,Male,M,11.0,12864.0,Unreliable, CA
209,2006.0,2006.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,El,6017.0,White,2106-3,Female,F,42.0,82539.0,50.9, CA
210,2006.0,2006.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,El,6017.0,White,2106-3,Male,M,26.0,82647.0,31.5, CA
211,2006.0,2006.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Fresno,6019.0,Asian or Pacific Islander,A-PI,Male,M,12.0,44769.0,Unreliable, CA
212,2006.0,2006.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Fresno,6019.0,White,2106-3,Female,F,152.0,355993.0,42.7, CA
213,2006.0,2006.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Fresno,6019.0,White,2106-3,Male,M,112.0,356912.0,31.4, CA
214,2006.0,2006.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Glenn,6021.0,White,2106-3,Male,M,10.0,12908.0,Unreliable, CA
215,2006.0,2006.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Humboldt,6023.0,White,2106-3,Female,F,38.0,58862.0,64.6, CA
216,2006.0,2006.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Humboldt,6023.0,White,2106-3,Male,M,33.0,58316.0,56.6, CA
217,2006.0,2006.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Imperial,6025.0,White,2106-3,Female,F,15.0,71140.0,Unreliable, CA
218,2006.0,2006.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Imperial,6025.0,White,2106-3,Male,M,27.0,74137.0,36.4, CA
219,2006.0,2006.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Kern,6029.0,White,2106-3,Female,F,190.0,326194.0,58.2, CA
220,2006.0,2006.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Kern,6029.0,White,2106-3,Male,M,157.0,346831.0,45.3, CA
221,2006.0,2006.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Kings,6031.0,White,2106-3,Female,F,26.0,54266.0,47.9, CA
222,2006.0,2006.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Kings,6031.0,White,2106-3,Male,M,14.0,69783.0,Unreliable, CA
223,2006.0,2006.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Lake,6033.0,White,2106-3,Female,F,42.0,29394.0,142.9, CA
224,2006.0,2006.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Lake,6033.0,White,2106-3,Male,M,23.0,29300.0,78.5, CA
225,2006.0,2006.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Los,6037.0,Asian or Pacific Islander,A-PI,Female,F,81.0,745149.0,10.9, CA
226,2006.0,2006.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Los,6037.0,Asian or Pacific Islander,A-PI,Male,M,154.0,669290.0,23, CA
227,2006.0,2006.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Los,6037.0,Black or African American,2054-5,Female,F,185.0,523263.0,35.4, CA
228,2006.0,2006.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Los,6037.0,Black or African American,2054-5,Male,M,182.0,462314.0,39.4, CA
229,2006.0,2006.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Los,6037.0,White,2106-3,Female,F,1234.0,3596452.0,34.3, CA
230,2006.0,2006.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Los,6037.0,White,2106-3,Male,M,999.0,3599903.0,27.8, CA
231,2006.0,2006.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Madera,6039.0,White,2106-3,Female,F,29.0,65047.0,44.6, CA
232,2006.0,2006.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Madera,6039.0,White,2106-3,Male,M,23.0,62364.0,36.9, CA
233,2006.0,2006.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Marin,6041.0,White,2106-3,Female,F,66.0,111225.0,59.3, CA
234,2006.0,2006.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Marin,6041.0,White,2106-3,Male,M,40.0,107017.0,37.4, CA
235,2006.0,2006.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Mendocino,6045.0,White,2106-3,Female,F,17.0,39439.0,Unreliable, CA
236,2006.0,2006.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Mendocino,6045.0,White,2106-3,Male,M,17.0,39513.0,Unreliable, CA
237,2006.0,2006.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Merced,6047.0,White,2106-3,Female,F,50.0,103494.0,48.3, CA
238,2006.0,2006.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Merced,6047.0,White,2106-3,Male,M,38.0,104755.0,36.3, CA
239,2006.0,2006.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Monterey,6053.0,White,2106-3,Female,F,59.0,165842.0,35.6, CA
240,2006.0,2006.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Monterey,6053.0,White,2106-3,Male,M,49.0,176480.0,27.8, CA
241,2006.0,2006.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Napa,6055.0,White,2106-3,Female,F,30.0,58652.0,51.1, CA
242,2006.0,2006.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Napa,6055.0,White,2106-3,Male,M,51.0,58493.0,87.2, CA
243,2006.0,2006.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Nevada,6057.0,White,2106-3,Female,F,40.0,47625.0,84, CA
244,2006.0,2006.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Nevada,6057.0,White,2106-3,Male,M,28.0,46536.0,60.2, CA
245,2006.0,2006.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Orange,6059.0,Asian or Pacific Islander,A-PI,Female,F,22.0,271729.0,8.1, CA
246,2006.0,2006.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Orange,6059.0,Asian or Pacific Islander,A-PI,Male,M,31.0,251976.0,12.3, CA
247,2006.0,2006.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Orange,6059.0,White,2106-3,Female,F,477.0,1160873.0,41.1, CA
248,2006.0,2006.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Orange,6059.0,White,2106-3,Male,M,307.0,1150444.0,26.7, CA
249,2006.0,2006.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Placer,6061.0,White,2106-3,Female,F,93.0,149434.0,62.2, CA
250,2006.0,2006.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Placer,6061.0,White,2106-3,Male,M,74.0,143408.0,51.6, CA
251,2006.0,2006.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Riverside,6065.0,Black or African American,2054-5,Female,F,13.0,72553.0,Unreliable, CA
252,2006.0,2006.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Riverside,6065.0,Black or African American,2054-5,Male,M,17.0,73437.0,Unreliable, CA
253,2006.0,2006.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Riverside,6065.0,White,2106-3,Female,F,425.0,847672.0,50.1, CA
254,2006.0,2006.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Riverside,6065.0,White,2106-3,Male,M,411.0,850224.0,48.3, CA
255,2006.0,2006.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Sacramento,6067.0,Asian or Pacific Islander,A-PI,Female,F,11.0,112879.0,Unreliable, CA
256,2006.0,2006.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Sacramento,6067.0,Asian or Pacific Islander,A-PI,Male,M,18.0,105618.0,Unreliable, CA
257,2006.0,2006.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Sacramento,6067.0,Black or African American,2054-5,Female,F,16.0,83794.0,Unreliable, CA
258,2006.0,2006.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Sacramento,6067.0,Black or African American,2054-5,Male,M,18.0,80061.0,Unreliable, CA
259,2006.0,2006.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Sacramento,6067.0,White,2106-3,Female,F,273.0,489538.0,55.8, CA
260,2006.0,2006.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Sacramento,6067.0,White,2106-3,Male,M,259.0,473849.0,54.7, CA
261,2006.0,2006.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,San,6069.0,White,2106-3,Male,M,10.0,25075.0,Unreliable, CA
262,2006.0,2006.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,San,6071.0,Asian or Pacific Islander,A-PI,Male,M,10.0,66574.0,Unreliable, CA
263,2006.0,2006.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,San,6071.0,Black or African American,2054-5,Female,F,19.0,104057.0,Unreliable, CA
264,2006.0,2006.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,San,6071.0,Black or African American,2054-5,Male,M,22.0,99402.0,22.1, CA
265,2006.0,2006.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,San,6071.0,White,2106-3,Female,F,418.0,793322.0,52.7, CA
266,2006.0,2006.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,San,6071.0,White,2106-3,Male,M,363.0,798894.0,45.4, CA
267,2006.0,2006.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,San,6073.0,Asian or Pacific Islander,A-PI,Female,F,18.0,185921.0,Unreliable, CA
268,2006.0,2006.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,San,6073.0,Asian or Pacific Islander,A-PI,Male,M,34.0,166893.0,20.4, CA
269,2006.0,2006.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,San,6073.0,Black or African American,2054-5,Female,F,17.0,87594.0,Unreliable, CA
270,2006.0,2006.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,San,6073.0,Black or African American,2054-5,Male,M,14.0,96095.0,Unreliable, CA
271,2006.0,2006.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,San,6073.0,White,2106-3,Female,F,539.0,1174569.0,45.9, CA
272,2006.0,2006.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,San,6073.0,White,2106-3,Male,M,418.0,1195313.0,35, CA
273,2006.0,2006.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,San,6075.0,Asian or Pacific Islander,A-PI,Female,F,25.0,143899.0,17.4, CA
274,2006.0,2006.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,San,6075.0,Asian or Pacific Islander,A-PI,Male,M,48.0,127008.0,37.8, CA
275,2006.0,2006.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,San,6075.0,Black or African American,2054-5,Male,M,16.0,28980.0,Unreliable, CA
276,2006.0,2006.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,San,6075.0,White,2106-3,Female,F,66.0,204034.0,32.3, CA
277,2006.0,2006.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,San,6075.0,White,2106-3,Male,M,83.0,229277.0,36.2, CA
278,2006.0,2006.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,San,6077.0,Asian or Pacific Islander,A-PI,Male,M,14.0,52992.0,Unreliable, CA
279,2006.0,2006.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,San,6077.0,White,2106-3,Female,F,122.0,240357.0,50.8, CA
280,2006.0,2006.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,San,6077.0,White,2106-3,Male,M,100.0,242525.0,41.2, CA
281,2006.0,2006.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,San,6079.0,White,2106-3,Female,F,67.0,118355.0,56.6, CA
282,2006.0,2006.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,San,6079.0,White,2106-3,Male,M,52.0,121759.0,42.7, CA
283,2006.0,2006.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,San,6081.0,Asian or Pacific Islander,A-PI,Male,M,11.0,87768.0,Unreliable, CA
284,2006.0,2006.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,San,6081.0,White,2106-3,Female,F,107.0,237172.0,45.1, CA
285,2006.0,2006.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,San,6081.0,White,2106-3,Male,M,81.0,235278.0,34.4, CA
286,2006.0,2006.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Santa,6083.0,White,2106-3,Female,F,60.0,181527.0,33.1, CA
287,2006.0,2006.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Santa,6083.0,White,2106-3,Male,M,57.0,182809.0,31.2, CA
288,2006.0,2006.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Santa,6085.0,Asian or Pacific Islander,A-PI,Female,F,17.0,277311.0,Unreliable, CA
289,2006.0,2006.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Santa,6085.0,Asian or Pacific Islander,A-PI,Male,M,31.0,269919.0,11.5, CA
290,2006.0,2006.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Santa,6085.0,White,2106-3,Female,F,203.0,525001.0,38.7, CA
291,2006.0,2006.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Santa,6085.0,White,2106-3,Male,M,139.0,541122.0,25.7, CA
292,2006.0,2006.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Santa,6087.0,White,2106-3,Female,F,60.0,115162.0,52.1, CA
293,2006.0,2006.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Santa,6087.0,White,2106-3,Male,M,41.0,114741.0,35.7, CA
294,2006.0,2006.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Shasta,6089.0,White,2106-3,Female,F,91.0,82941.0,109.7, CA
295,2006.0,2006.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Shasta,6089.0,White,2106-3,Male,M,56.0,79699.0,70.3, CA
296,2006.0,2006.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Siskiyou,6093.0,White,2106-3,Female,F,25.0,20548.0,121.7, CA
297,2006.0,2006.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Siskiyou,6093.0,White,2106-3,Male,M,22.0,20064.0,109.6, CA
298,2006.0,2006.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Solano,6095.0,White,2106-3,Female,F,83.0,129413.0,64.1, CA
299,2006.0,2006.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Solano,6095.0,White,2106-3,Male,M,60.0,133551.0,44.9, CA
300,2006.0,2006.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Sonoma,6097.0,White,2106-3,Female,F,108.0,214748.0,50.3, CA
301,2006.0,2006.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Sonoma,6097.0,White,2106-3,Male,M,90.0,208492.0,43.2, CA
302,2006.0,2006.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Stanislaus,6099.0,White,2106-3,Female,F,109.0,223779.0,48.7, CA
303,2006.0,2006.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Stanislaus,6099.0,White,2106-3,Male,M,97.0,219478.0,44.2, CA
304,2006.0,2006.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Sutter,6101.0,White,2106-3,Female,F,30.0,36625.0,81.9, CA
305,2006.0,2006.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Sutter,6101.0,White,2106-3,Male,M,17.0,36273.0,Unreliable, CA
306,2006.0,2006.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Tehama,6103.0,White,2106-3,Female,F,28.0,29155.0,96, CA
307,2006.0,2006.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Tehama,6103.0,White,2106-3,Male,M,26.0,28902.0,90, CA
308,2006.0,2006.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Tulare,6107.0,White,2106-3,Female,F,79.0,187968.0,42, CA
309,2006.0,2006.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Tulare,6107.0,White,2106-3,Male,M,59.0,188832.0,31.2, CA
310,2006.0,2006.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Tuolumne,6109.0,White,2106-3,Female,F,14.0,25575.0,Unreliable, CA
311,2006.0,2006.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Tuolumne,6109.0,White,2106-3,Male,M,17.0,27621.0,Unreliable, CA
312,2006.0,2006.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Ventura,6111.0,White,2106-3,Female,F,149.0,352535.0,42.3, CA
313,2006.0,2006.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Ventura,6111.0,White,2106-3,Male,M,111.0,351571.0,31.6, CA
314,2006.0,2006.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Yolo,6113.0,White,2106-3,Female,F,45.0,78241.0,57.5, CA
315,2006.0,2006.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Yolo,6113.0,White,2106-3,Male,M,40.0,75020.0,53.3, CA
316,2006.0,2006.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Yuba,6115.0,White,2106-3,Female,F,26.0,28651.0,90.7, CA
317,2006.0,2006.0,#Chronic lower respiratory diseases (J40-J47),GR113-082,Yuba,6115.0,White,2106-3,Male,M,21.0,29171.0,72, CA
318,2006.0,2006.0,"Bronchitis, chronic and unspecified (J40-J42)",GR113-083,Los,6037.0,White,2106-3,Female,F,18.0,3596452.0,Unreliable, CA
319,2006.0,2006.0,Emphysema (J43),GR113-084,Alameda,6001.0,White,2106-3,Female,F,28.0,410372.0,6.8, CA
320,2006.0,2006.0,Emphysema (J43),GR113-084,Alameda,6001.0,White,2106-3,Male,M,23.0,411279.0,5.6, CA
321,2006.0,2006.0,Emphysema (J43),GR113-084,Contra,6013.0,White,2106-3,Female,F,20.0,370516.0,5.4, CA
322,2006.0,2006.0,Emphysema (J43),GR113-084,Contra,6013.0,White,2106-3,Male,M,21.0,361925.0,5.8, CA
323,2006.0,2006.0,Emphysema (J43),GR113-084,Kern,6029.0,White,2106-3,Female,F,15.0,326194.0,Unreliable, CA
324,2006.0,2006.0,Emphysema (J43),GR113-084,Kern,6029.0,White,2106-3,Male,M,12.0,346831.0,Unreliable, CA
325,2006.0,2006.0,Emphysema (J43),GR113-084,Los,6037.0,Black or African American,2054-5,Female,F,13.0,523263.0,Unreliable, CA
326,2006.0,2006.0,Emphysema (J43),GR113-084,Los,6037.0,Black or African American,2054-5,Male,M,23.0,462314.0,5, CA
327,2006.0,2006.0,Emphysema (J43),GR113-084,Los,6037.0,White,2106-3,Female,F,145.0,3596452.0,4, CA
328,2006.0,2006.0,Emphysema (J43),GR113-084,Los,6037.0,White,2106-3,Male,M,98.0,3599903.0,2.7, CA
329,2006.0,2006.0,Emphysema (J43),GR113-084,Marin,6041.0,White,2106-3,Female,F,11.0,111225.0,Unreliable, CA
330,2006.0,2006.0,Emphysema (J43),GR113-084,Marin,6041.0,White,2106-3,Male,M,13.0,107017.0,Unreliable, CA
331,2006.0,2006.0,Emphysema (J43),GR113-084,Orange,6059.0,White,2106-3,Female,F,50.0,1160873.0,4.3, CA
332,2006.0,2006.0,Emphysema (J43),GR113-084,Orange,6059.0,White,2106-3,Male,M,34.0,1150444.0,3, CA
333,2006.0,2006.0,Emphysema (J43),GR113-084,Riverside,6065.0,White,2106-3,Female,F,24.0,847672.0,2.8, CA
334,2006.0,2006.0,Emphysema (J43),GR113-084,Riverside,6065.0,White,2106-3,Male,M,18.0,850224.0,Unreliable, CA
335,2006.0,2006.0,Emphysema (J43),GR113-084,Sacramento,6067.0,White,2106-3,Female,F,25.0,489538.0,5.1, CA
336,2006.0,2006.0,Emphysema (J43),GR113-084,Sacramento,6067.0,White,2106-3,Male,M,22.0,473849.0,4.6, CA
337,2006.0,2006.0,Emphysema (J43),GR113-084,San,6071.0,White,2106-3,Female,F,33.0,793322.0,4.2, CA
338,2006.0,2006.0,Emphysema (J43),GR113-084,San,6071.0,White,2106-3,Male,M,25.0,798894.0,3.1, CA
339,2006.0,2006.0,Emphysema (J43),GR113-084,San,6073.0,White,2106-3,Female,F,37.0,1174569.0,3.2, CA
340,2006.0,2006.0,Emphysema (J43),GR113-084,San,6073.0,White,2106-3,Male,M,34.0,1195313.0,2.8, CA
341,2006.0,2006.0,Emphysema (J43),GR113-084,San,6075.0,Asian or Pacific Islander,A-PI,Male,M,10.0,127008.0,Unreliable, CA
342,2006.0,2006.0,Emphysema (J43),GR113-084,San,6075.0,White,2106-3,Female,F,13.0,204034.0,Unreliable, CA
343,2006.0,2006.0,Emphysema (J43),GR113-084,San,6077.0,White,2106-3,Male,M,11.0,242525.0,Unreliable, CA
344,2006.0,2006.0,Emphysema (J43),GR113-084,San,6081.0,White,2106-3,Female,F,22.0,237172.0,9.3, CA
345,2006.0,2006.0,Emphysema (J43),GR113-084,San,6081.0,White,2106-3,Male,M,14.0,235278.0,Unreliable, CA
346,2006.0,2006.0,Emphysema (J43),GR113-084,Santa,6085.0,White,2106-3,Female,F,16.0,525001.0,Unreliable, CA
347,2006.0,2006.0,Emphysema (J43),GR113-084,Santa,6085.0,White,2106-3,Male,M,21.0,541122.0,3.9, CA
348,2006.0,2006.0,Emphysema (J43),GR113-084,Sonoma,6097.0,White,2106-3,Female,F,17.0,214748.0,Unreliable, CA
349,2006.0,2006.0,Emphysema (J43),GR113-084,Sonoma,6097.0,White,2106-3,Male,M,14.0,208492.0,Unreliable, CA
350,2006.0,2006.0,Emphysema (J43),GR113-084,Ventura,6111.0,White,2106-3,Male,M,11.0,351571.0,Unreliable, CA
351,2006.0,2006.0,Asthma (J45-J46),GR113-085,Alameda,6001.0,White,2106-3,Female,F,12.0,410372.0,Unreliable, CA
352,2006.0,2006.0,Asthma (J45-J46),GR113-085,Los,6037.0,Asian or Pacific Islander,A-PI,Male,M,11.0,669290.0,Unreliable, CA
353,2006.0,2006.0,Asthma (J45-J46),GR113-085,Los,6037.0,Black or African American,2054-5,Female,F,25.0,523263.0,4.8, CA
354,2006.0,2006.0,Asthma (J45-J46),GR113-085,Los,6037.0,Black or African American,2054-5,Male,M,12.0,462314.0,Unreliable, CA
355,2006.0,2006.0,Asthma (J45-J46),GR113-085,Los,6037.0,White,2106-3,Female,F,49.0,3596452.0,1.4, CA
356,2006.0,2006.0,Asthma (J45-J46),GR113-085,Los,6037.0,White,2106-3,Male,M,24.0,3599903.0,0.7, CA
357,2006.0,2006.0,Asthma (J45-J46),GR113-085,Orange,6059.0,White,2106-3,Female,F,14.0,1160873.0,Unreliable, CA
358,2006.0,2006.0,Asthma (J45-J46),GR113-085,San,6071.0,White,2106-3,Female,F,17.0,793322.0,Unreliable, CA
359,2006.0,2006.0,Asthma (J45-J46),GR113-085,San,6071.0,White,2106-3,Male,M,10.0,798894.0,Unreliable, CA
360,2006.0,2006.0,Asthma (J45-J46),GR113-085,San,6073.0,White,2106-3,Female,F,14.0,1174569.0,Unreliable, CA
361,2006.0,2006.0,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Alameda,6001.0,Asian or Pacific Islander,A-PI,Male,M,17.0,189589.0,Unreliable, CA
