Notes,County,County Code,Gender,Gender Code,Year,Year Code,Race,Race Code,Deaths,Population,Crude Rate,Age Adjusted Rate,% of Total Deaths
,"Contra Costa County, CA",6013,Female,F,2010,2010,Asian or Pacific Islander,A-PI,291,93030,312.8,368.2,0
,"Contra Costa County, CA",6013,Female,F,2010,2010,Black or African American,2054-5,385,59975,641.9,746.1,0
,"Contra Costa County, CA",6013,Female,F,2010,2010,White,2106-3,2904,377905,768.4,555.4,0.001
,"Contra Costa County, CA",6013,Female,F,2011,2011,American Indian or Alaska Native,1002-5,11,6530,168.5 (Unreliable),247.7 (Unreliable),0
,"Contra Costa County, CA",6013,Female,F,2011,2011,Asian or Pacific Islander,A-PI,285,97264,293.0,325.5,0
,"Contra Costa County, CA",6013,Female,F,2011,2011,Black or African American,2054-5,413,60751,679.8,755.1,0
,"Contra Costa County, CA",6013,Female,F,2011,2011,White,2106-3,2930,381832,767.4,544.8,0.001
,"Contra Costa County, CA",6013,Female,F,2012,2012,American Indian or Alaska Native,1002-5,17,6652,255.6 (Unreliable),448.4 (Unreliable),0
,"Contra Costa County, CA",6013,Female,F,2012,2012,Asian or Pacific Islander,A-PI,312,100302,311.1,333.4,0
,"Contra Costa County, CA",6013,Female,F,2012,2012,Black or African American,2054-5,364,60966,597.1,646.8,0
,"Contra Costa County, CA",6013,Female,F,2012,2012,White,2106-3,2871,384624,746.4,522.4,0.001
,"Contra Costa County, CA",6013,Female,F,2013,2013,Asian or Pacific Islander,A-PI,317,103672,305.8,314.7,0
,"Contra Costa County, CA",6013,Female,F,2013,2013,Black or African American,2054-5,406,61760,657.4,695.0,0
,"Contra Costa County, CA",6013,Female,F,2013,2013,White,2106-3,2852,388356,734.4,507.2,0.001
,"Contra Costa County, CA",6013,Female,F,2014,2014,American Indian or Alaska Native,1002-5,14,6866,203.9 (Unreliable),301.0 (Unreliable),0
,"Contra Costa County, CA",6013,Female,F,2014,2014,Asian or Pacific Islander,A-PI,312,107309,290.7,290.7,0
,"Contra Costa County, CA",6013,Female,F,2014,2014,Black or African American,2054-5,447,62405,716.3,745.3,0
,"Contra Costa County, CA",6013,Female,F,2014,2014,White,2106-3,2968,391328,758.4,519.0,0.001
,"Contra Costa County, CA",6013,Female,F,2015,2015,American Indian or Alaska Native,1002-5,19,7124,266.7 (Unreliable),374.7 (Unreliable),0
,"Contra Costa County, CA",6013,Female,F,2015,2015,Asian or Pacific Islander,A-PI,363,110908,327.3,312.8,0
,"Contra Costa County, CA",6013,Female,F,2015,2015,Black or African American,2054-5,456,63321,720.1,732.9,0
,"Contra Costa County, CA",6013,Female,F,2015,2015,White,2106-3,3075,393680,781.1,528.6,0.001
,"Contra Costa County, CA",6013,Female,F,2016,2016,American Indian or Alaska Native,1002-5,15,7174,209.1 (Unreliable),329.9 (Unreliable),0
,"Contra Costa County, CA",6013,Female,F,2016,2016,Asian or Pacific Islander,A-PI,410,115026,356.4,332.7,0
,"Contra Costa County, CA",6013,Female,F,2016,2016,Black or African American,2054-5,473,63892,740.3,727.8,0
,"Contra Costa County, CA",6013,Female,F,2016,2016,White,2106-3,3001,394574,760.6,508.5,0.001
,"Contra Costa County, CA",6013,Male,M,2006,2006,American Indian or Alaska Native,1002-5,11,5369,204.9 (Unreliable),392.1 (Unreliable),0
,"Contra Costa County, CA",6013,Male,M,2006,2006,Asian or Pacific Islander,A-PI,235,72524,324.0,509.6,0
,"Contra Costa County, CA",6013,Male,M,2006,2006,Black or African American,2054-5,366,48581,753.4,1160.5,0
,"Contra Costa County, CA",6013,Male,M,2006,2006,White,2106-3,2698,361925,745.5,805.3,0.001
,"Contra Costa County, CA",6013,Male,M,2007,2007,Asian or Pacific Islander,A-PI,238,74826,318.1,479.7,0
,"Contra Costa County, CA",6013,Male,M,2007,2007,Black or African American,2054-5,376,49321,762.4,1154.4,0
,"Contra Costa County, CA",6013,Male,M,2007,2007,White,2106-3,2651,362550,731.2,767.3,0.001
,"Contra Costa County, CA",6013,Male,M,2008,2008,American Indian or Alaska Native,1002-5,11,5854,187.9 (Unreliable),306.0 (Unreliable),0
,"Contra Costa County, CA",6013,Male,M,2008,2008,Asian or Pacific Islander,A-PI,255,78076,326.6,473.8,0
,"Contra Costa County, CA",6013,Male,M,2008,2008,Black or African American,2054-5,407,50521,805.6,1182.7,0
,"Contra Costa County, CA",6013,Male,M,2008,2008,White,2106-3,2748,364754,753.4,780.1,0.001
,"Contra Costa County, CA",6013,Male,M,2009,2009,American Indian or Alaska Native,1002-5,17,6308,269.5 (Unreliable),495.7 (Unreliable),0
,"Contra Costa County, CA",6013,Male,M,2009,2009,Asian or Pacific Islander,A-PI,283,81010,349.3,511.2,0
,"Contra Costa County, CA",6013,Male,M,2009,2009,Black or African American,2054-5,388,51478,753.7,1093.0,0
,"Contra Costa County, CA",6013,Male,M,2009,2009,White,2106-3,2771,367438,754.1,765.9,0.001
,"Contra Costa County, CA",6013,Male,M,2010,2010,Asian or Pacific Islander,A-PI,270,83545,323.2,472.3,0
,"Contra Costa County, CA",6013,Male,M,2010,2010,Black or African American,2054-5,390,52370,744.7,1024.7,0
,"Contra Costa County, CA",6013,Male,M,2010,2010,White,2106-3,2657,369049,720.0,725.6,0.001
,"Contra Costa County, CA",6013,Male,M,2011,2011,American Indian or Alaska Native,1002-5,13,6571,197.8 (Unreliable),474.4 (Unreliable),0
,"Contra Costa County, CA",6013,Male,M,2011,2011,Asian or Pacific Islander,A-PI,291,87226,333.6,460.4,0
,"Contra Costa County, CA",6013,Male,M,2011,2011,Black or African American,2054-5,383,53264,719.1,983.4,0
,"Contra Costa County, CA",6013,Male,M,2011,2011,White,2106-3,2769,372688,743.0,739.1,0.001
,"Contra Costa County, CA",6013,Male,M,2012,2012,American Indian or Alaska Native,1002-5,19,6706,283.3 (Unreliable),529.2 (Unreliable),0
,"Contra Costa County, CA",6013,Male,M,2012,2012,Asian or Pacific Islander,A-PI,335,89906,372.6,497.7,0
,"Contra Costa County, CA",6013,Male,M,2012,2012,Black or African American,2054-5,461,53658,859.1,1166.5,0
,"Contra Costa County, CA",6013,Male,M,2012,2012,White,2106-3,2856,375428,760.7,747.7,0.001
,"Contra Costa County, CA",6013,Male,M,2013,2013,American Indian or Alaska Native,1002-5,16,6885,232.4 (Unreliable),404.8 (Unreliable),0
,"Contra Costa County, CA",6013,Male,M,2013,2013,Asian or Pacific Islander,A-PI,307,92825,330.7,414.5,0
,"Contra Costa County, CA",6013,Male,M,2013,2013,Black or African American,2054-5,430,54660,786.7,1034.3,0
,"Contra Costa County, CA",6013,Male,M,2013,2013,White,2106-3,2828,379156,745.9,719.0,0.001
,"Contra Costa County, CA",6013,Male,M,2014,2014,American Indian or Alaska Native,1002-5,16,7001,228.5 (Unreliable),442.1 (Unreliable),0
,"Contra Costa County, CA",6013,Male,M,2014,2014,Asian or Pacific Islander,A-PI,348,96168,361.9,446.7,0
,"Contra Costa County, CA",6013,Male,M,2014,2014,Black or African American,2054-5,416,55446,750.3,983.6,0
,"Contra Costa County, CA",6013,Male,M,2014,2014,White,2106-3,2828,382473,739.4,696.3,0.001
,"Contra Costa County, CA",6013,Male,M,2015,2015,American Indian or Alaska Native,1002-5,14,7139,196.1 (Unreliable),264.7 (Unreliable),0
,"Contra Costa County, CA",6013,Male,M,2015,2015,Asian or Pacific Islander,A-PI,383,99573,384.6,448.2,0
,"Contra Costa County, CA",6013,Male,M,2015,2015,Black or African American,2054-5,434,56272,771.3,962.8,0
,"Contra Costa County, CA",6013,Male,M,2015,2015,White,2106-3,3111,385214,807.6,752.0,0.001
,"Contra Costa County, CA",6013,Male,M,2016,2016,American Indian or Alaska Native,1002-5,18,7240,248.6 (Unreliable),337.7 (Unreliable),0
,"Contra Costa County, CA",6013,Male,M,2016,2016,Asian or Pacific Islander,A-PI,413,103465,399.2,467.0,0
,"Contra Costa County, CA",6013,Male,M,2016,2016,Black or African American,2054-5,424,57113,742.4,929.6,0
,"Contra Costa County, CA",6013,Male,M,2016,2016,White,2106-3,2959,386643,765.3,703.1,0.001
,"Del Norte County, CA",6015,Female,F,2006,2006,White,2106-3,119,10691,1113.1,829.7,0
,"Del Norte County, CA",6015,Female,F,2007,2007,White,2106-3,117,10672,1096.3,847.4,0
,"Del Norte County, CA",6015,Female,F,2008,2008,White,2106-3,110,10697,1028.3,775.6,0
,"Del Norte County, CA",6015,Female,F,2009,2009,White,2106-3,116,10657,1088.5,815.4,0
,"Del Norte County, CA",6015,Female,F,2010,2010,White,2106-3,138,10653,1295.4,939.5,0
,"Del Norte County, CA",6015,Female,F,2011,2011,American Indian or Alaska Native,1002-5,13,1411,921.3 (Unreliable),1096.6 (Unreliable),0
,"Del Norte County, CA",6015,Female,F,2011,2011,White,2106-3,140,10553,1326.6,916.8,0
,"Del Norte County, CA",6015,Female,F,2012,2012,White,2106-3,112,10449,1071.9,734.7,0
,"Del Norte County, CA",6015,Female,F,2013,2013,American Indian or Alaska Native,1002-5,16,1433,1116.5 (Unreliable),1514.6 (Unreliable),0
,"Del Norte County, CA",6015,Female,F,2013,2013,White,2106-3,114,10293,1107.5,749.1,0
,"Del Norte County, CA",6015,Female,F,2014,2014,White,2106-3,117,10232,1143.5,744.9,0
,"Del Norte County, CA",6015,Female,F,2015,2015,American Indian or Alaska Native,1002-5,12,1407,852.9 (Unreliable),1083.9 (Unreliable),0
,"Del Norte County, CA",6015,Female,F,2015,2015,White,2106-3,118,10221,1154.5,748.5,0
,"Del Norte County, CA",6015,Female,F,2016,2016,American Indian or Alaska Native,1002-5,15,1419,1057.1 (Unreliable),1247.5 (Unreliable),0
,"Del Norte County, CA",6015,Female,F,2016,2016,White,2106-3,110,10416,1056.1,683.2,0
,"Del Norte County, CA",6015,Male,M,2006,2006,White,2106-3,141,12864,1096.1,1150.8,0
,"Del Norte County, CA",6015,Male,M,2007,2007,American Indian or Alaska Native,1002-5,15,1315,1140.7 (Unreliable),1741.5 (Unreliable),0
,"Del Norte County, CA",6015,Male,M,2007,2007,White,2106-3,129,12921,998.4,997.9,0
,"Del Norte County, CA",6015,Male,M,2008,2008,White,2106-3,127,12947,980.9,1002.1,0
,"Del Norte County, CA",6015,Male,M,2009,2009,White,2106-3,123,12875,955.3,942.9,0
,"Del Norte County, CA",6015,Male,M,2010,2010,White,2106-3,129,12809,1007.1,993.0,0
,"Del Norte County, CA",6015,Male,M,2011,2011,American Indian or Alaska Native,1002-5,11,1467,749.8 (Unreliable),1315.1 (Unreliable),0
,"Del Norte County, CA",6015,Male,M,2011,2011,White,2106-3,130,12678,1025.4,1005.4,0
,"Del Norte County, CA",6015,Male,M,2012,2012,White,2106-3,128,12499,1024.1,993.7,0
,"Del Norte County, CA",6015,Male,M,2013,2013,American Indian or Alaska Native,1002-5,11,1503,731.9 (Unreliable),1358.9 (Unreliable),0
,"Del Norte County, CA",6015,Male,M,2013,2013,White,2106-3,143,12279,1164.6,1095.9,0
,"Del Norte County, CA",6015,Male,M,2014,2014,American Indian or Alaska Native,1002-5,10,1455,687.3 (Unreliable),875.9 (Unreliable),0
,"Del Norte County, CA",6015,Male,M,2014,2014,White,2106-3,139,11912,1166.9,1070.6,0
,"Del Norte County, CA",6015,Male,M,2015,2015,American Indian or Alaska Native,1002-5,14,1489,940.2 (Unreliable),1283.2 (Unreliable),0
,"Del Norte County, CA",6015,Male,M,2015,2015,White,2106-3,137,11932,1148.2,1012.2,0
,"Del Norte County, CA",6015,Male,M,2016,2016,American Indian or Alaska Native,1002-5,13,1509,861.5 (Unreliable),1182.2 (Unreliable),0
,"Del Norte County, CA",6015,Male,M,2016,2016,White,2106-3,149,12017,1239.9,1039.1,0
,"El Dorado County, CA",6017,Female,F,2006,2006,White,2106-3,596,82539,722.1,613.7,0
,"El Dorado County, CA",6017,Female,F,2007,2007,White,2106-3,580,82763,700.8,570.5,0
,"El Dorado County, CA",6017,Female,F,2008,2008,Asian or Pacific Islander,A-PI,15,4035,371.7 (Unreliable),508.0 (Unreliable),0
,"El Dorado County, CA",6017,Female,F,2008,2008,White,2106-3,607,83260,729.0,594.9,0
,"El Dorado County, CA",6017,Female,F,2009,2009,White,2106-3,655,83621,783.3,621.0,0
,"El Dorado County, CA",6017,Female,F,2010,2010,Asian or Pacific Islander,A-PI,11,4393,250.4 (Unreliable),341.5 (Unreliable),0
,"El Dorado County, CA",6017,Female,F,2010,2010,White,2106-3,595,83636,711.4,546.7,0
,"El Dorado County, CA",6017,Female,F,2011,2011,White,2106-3,651,83400,780.6,574.0,0
,"El Dorado County, CA",6017,Female,F,2012,2012,Asian or Pacific Islander,A-PI,13,4594,283.0 (Unreliable),402.4 (Unreliable),0
,"El Dorado County, CA",6017,Female,F,2012,2012,White,2106-3,664,83228,797.8,558.9,0
,"El Dorado County, CA",6017,Female,F,2013,2013,White,2106-3,659,83447,789.7,552.5,0
,"El Dorado County, CA",6017,Female,F,2014,2014,Asian or Pacific Islander,A-PI,16,4983,321.1 (Unreliable),387.5 (Unreliable),0
,"El Dorado County, CA",6017,Female,F,2014,2014,White,2106-3,609,83938,725.5,477.8,0
,"El Dorado County, CA",6017,Female,F,2015,2015,American Indian or Alaska Native,1002-5,15,1528,981.7 (Unreliable),1867.7 (Unreliable),0
,"El Dorado County, CA",6017,Female,F,2015,2015,Asian or Pacific Islander,A-PI,13,5184,250.8 (Unreliable),276.4 (Unreliable),0
,"El Dorado County, CA",6017,Female,F,2015,2015,White,2106-3,710,84430,840.9,556.3,0
,"El Dorado County, CA",6017,Female,F,2016,2016,Asian or Pacific Islander,A-PI,15,5428,276.3 (Unreliable),296.6 (Unreliable),0
,"El Dorado County, CA",6017,Female,F,2016,2016,White,2106-3,704,84798,830.2,545.9,0
,"El Dorado County, CA",6017,Male,M,2006,2006,White,2106-3,644,82647,779.2,805.3,0
,"El Dorado County, CA",6017,Male,M,2007,2007,White,2106-3,664,82834,801.6,830.4,0
,"El Dorado County, CA",6017,Male,M,2008,2008,White,2106-3,616,83385,738.7,728.2,0
,"El Dorado County, CA",6017,Male,M,2009,2009,American Indian or Alaska Native,1002-5,10,1536,651.0 (Unreliable),802.6 (Unreliable),0
,"El Dorado County, CA",6017,Male,M,2009,2009,White,2106-3,649,83894,773.6,747.2,0
,"El Dorado County, CA",6017,Male,M,2010,2010,White,2106-3,674,84190,800.6,743.6,0
,"El Dorado County, CA",6017,Male,M,2011,2011,Asian or Pacific Islander,A-PI,15,3841,390.5 (Unreliable),707.6 (Unreliable),0
,"El Dorado County, CA",6017,Male,M,2011,2011,White,2106-3,680,83798,811.5,720.4,0
,"El Dorado County, CA",6017,Male,M,2012,2012,American Indian or Alaska Native,1002-5,10,1563,639.8 (Unreliable),564.8 (Unreliable),0
,"El Dorado County, CA",6017,Male,M,2012,2012,Asian or Pacific Islander,A-PI,16,3941,406.0 (Unreliable),576.3 (Unreliable),0
,"El Dorado County, CA",6017,Male,M,2012,2012,White,2106-3,693,83434,830.6,728.1,0
,"El Dorado County, CA",6017,Male,M,2013,2013,Asian or Pacific Islander,A-PI,11,4108,267.8 (Unreliable),341.9 (Unreliable),0
,"El Dorado County, CA",6017,Male,M,2013,2013,White,2106-3,647,83717,772.8,625.6,0
,"El Dorado County, CA",6017,Male,M,2014,2014,Asian or Pacific Islander,A-PI,14,4244,329.9 (Unreliable),416.1 (Unreliable),0
,"El Dorado County, CA",6017,Male,M,2014,2014,White,2106-3,788,84253,935.3,757.3,0
,"El Dorado County, CA",6017,Male,M,2015,2015,Asian or Pacific Islander,A-PI,13,4427,293.7 (Unreliable),334.6 (Unreliable),0
,"El Dorado County, CA",6017,Male,M,2015,2015,White,2106-3,820,84597,969.3,778.3,0
,"El Dorado County, CA",6017,Male,M,2016,2016,Asian or Pacific Islander,A-PI,14,4633,302.2 (Unreliable),349.5 (Unreliable),0
,"El Dorado County, CA",6017,Male,M,2016,2016,White,2106-3,765,84873,901.3,711.8,0
,"Fresno County, CA",6019,Female,F,2006,2006,American Indian or Alaska Native,1002-5,13,12569,103.4 (Unreliable),193.7 (Unreliable),0
,"Fresno County, CA",6019,Female,F,2006,2006,Asian or Pacific Islander,A-PI,177,45858,386.0,510.4,0
,"Fresno County, CA",6019,Female,F,2006,2006,Black or African American,2054-5,187,27847,671.5,1007.4,0
,"Fresno County, CA",6019,Female,F,2006,2006,White,2106-3,2598,355993,729.8,701.5,0.001
,"Fresno County, CA",6019,Female,F,2007,2007,American Indian or Alaska Native,1002-5,24,13154,182.5,371.8,0
,"Fresno County, CA",6019,Female,F,2007,2007,Asian or Pacific Islander,A-PI,190,47356,401.2,527.8,0
,"Fresno County, CA",6019,Female,F,2007,2007,Black or African American,2054-5,177,28341,624.5,897.8,0
,"Fresno County, CA",6019,Female,F,2007,2007,White,2106-3,2524,359295,702.5,670.8,0.001
,"Fresno County, CA",6019,Female,F,2008,2008,American Indian or Alaska Native,1002-5,25,14076,177.6,398.2,0
,"Fresno County, CA",6019,Female,F,2008,2008,Asian or Pacific Islander,A-PI,175,48991,357.2,449.5,0
,"Fresno County, CA",6019,Female,F,2008,2008,Black or African American,2054-5,183,29177,627.2,904.5,0
,"Fresno County, CA",6019,Female,F,2008,2008,White,2106-3,2589,362789,713.6,672.5,0.001
,"Fresno County, CA",6019,Female,F,2009,2009,American Indian or Alaska Native,1002-5,24,15003,160.0,260.6,0
,"Fresno County, CA",6019,Female,F,2009,2009,Asian or Pacific Islander,A-PI,174,50331,345.7,435.1,0
,"Fresno County, CA",6019,Female,F,2009,2009,Black or African American,2054-5,169,29701,569.0,813.3,0
,"Fresno County, CA",6019,Female,F,2009,2009,White,2106-3,2664,366115,727.6,680.8,0.001
,"Fresno County, CA",6019,Female,F,2010,2010,American Indian or Alaska Native,1002-5,19,15741,120.7 (Unreliable),271.8 (Unreliable),0
,"Fresno County, CA",6019,Female,F,2010,2010,Asian or Pacific Islander,A-PI,176,51497,341.8,417.1,0
,"Fresno County, CA",6019,Female,F,2010,2010,Black or African American,2054-5,162,30177,536.8,790.0,0
,"Fresno County, CA",6019,Female,F,2010,2010,White,2106-3,2528,368224,686.5,638.3,0.001
,"Fresno County, CA",6019,Female,F,2011,2011,American Indian or Alaska Native,1002-5,31,16012,193.6,341.3,0
,"Fresno County, CA",6019,Female,F,2011,2011,Asian or Pacific Islander,A-PI,205,52570,390.0,467.7,0
,"Fresno County, CA",6019,Female,F,2011,2011,Black or African American,2054-5,193,30340,636.1,919.2,0
,"Fresno County, CA",6019,Female,F,2011,2011,White,2106-3,2604,372407,699.2,644.4,0.001
,"Fresno County, CA",6019,Female,F,2012,2012,American Indian or Alaska Native,1002-5,25,16120,155.1,265.3,0
,"Fresno County, CA",6019,Female,F,2012,2012,Asian or Pacific Islander,A-PI,166,53119,312.5,363.0,0
,"Fresno County, CA",6019,Female,F,2012,2012,Black or African American,2054-5,163,30549,533.6,762.2,0
,"Fresno County, CA",6019,Female,F,2012,2012,White,2106-3,2654,374901,707.9,644.5,0.001
,"Fresno County, CA",6019,Female,F,2013,2013,American Indian or Alaska Native,1002-5,26,16206,160.4,257.1,0
,"Fresno County, CA",6019,Female,F,2013,2013,Asian or Pacific Islander,A-PI,237,54003,438.9,495.7,0
,"Fresno County, CA",6019,Female,F,2013,2013,Black or African American,2054-5,181,30628,591.0,817.7,0
,"Fresno County, CA",6019,Female,F,2013,2013,White,2106-3,2738,377222,725.8,656.7,0.001
,"Fresno County, CA",6019,Female,F,2014,2014,American Indian or Alaska Native,1002-5,27,16400,164.6,276.1,0
,"Fresno County, CA",6019,Female,F,2014,2014,Asian or Pacific Islander,A-PI,220,55229,398.3,426.4,0
,"Fresno County, CA",6019,Female,F,2014,2014,Black or African American,2054-5,176,30676,573.7,765.5,0
,"Fresno County, CA",6019,Female,F,2014,2014,White,2106-3,2684,380060,706.2,634.7,0.001
,"Fresno County, CA",6019,Female,F,2015,2015,American Indian or Alaska Native,1002-5,23,16558,138.9,218.2,0
,"Fresno County, CA",6019,Female,F,2015,2015,Asian or Pacific Islander,A-PI,258,56307,458.2,485.3,0
,"Fresno County, CA",6019,Female,F,2015,2015,Black or African American,2054-5,180,31139,578.1,775.6,0
,"Fresno County, CA",6019,Female,F,2015,2015,White,2106-3,2679,383085,699.3,624.8,0.001
,"Fresno County, CA",6019,Female,F,2016,2016,American Indian or Alaska Native,1002-5,27,16717,161.5,259.6,0
,"Fresno County, CA",6019,Female,F,2016,2016,Asian or Pacific Islander,A-PI,232,57337,404.6,412.2,0
,"Fresno County, CA",6019,Female,F,2016,2016,Black or African American,2054-5,190,31436,604.4,759.5,0
,"Fresno County, CA",6019,Female,F,2016,2016,White,2106-3,2687,385622,696.8,615.4,0.001
,"Fresno County, CA",6019,Male,M,2006,2006,American Indian or Alaska Native,1002-5,19,12164,156.2 (Unreliable),335.9 (Unreliable),0
,"Fresno County, CA",6019,Male,M,2006,2006,Asian or Pacific Islander,A-PI,203,44769,453.4,708.3,0
,"Fresno County, CA",6019,Male,M,2006,2006,Black or African American,2054-5,222,27750,800.0,1425.1,0
,"Fresno County, CA",6019,Male,M,2006,2006,White,2106-3,2646,356912,741.4,969.6,0.001
,"Fresno County, CA",6019,Male,M,2007,2007,American Indian or Alaska Native,1002-5,25,12955,193.0,427.1,0
,"Fresno County, CA",6019,Male,M,2007,2007,Asian or Pacific Islander,A-PI,209,46199,452.4,729.3,0
,"Fresno County, CA",6019,Male,M,2007,2007,Black or African American,2054-5,202,28353,712.4,1268.8,0
,"Fresno County, CA",6019,Male,M,2007,2007,White,2106-3,2600,360280,721.7,932.4,0.001
,"Fresno County, CA",6019,Male,M,2008,2008,American Indian or Alaska Native,1002-5,22,13920,158.0,299.6,0
,"Fresno County, CA",6019,Male,M,2008,2008,Asian or Pacific Islander,A-PI,235,47937,490.2,779.4,0
