Notes,County,County Code,Gender,Gender Code,Year,Year Code,Race,Race Code,Deaths,Population,Crude Rate,Age Adjusted Rate,% of Total Deaths
,"San Bernardino County, CA",6071,Male,M,2015,2015,Asian or Pacific Islander,A-PI,28,83981,33.3,46.8,0
,"San Bernardino County, CA",6071,Male,M,2015,2015,Black or African American,2054-5,53,107183,49.4,69.8,0
,"San Bernardino County, CA",6071,Male,M,2015,2015,White,2106-3,542,838734,64.6,87.9,0.002
,"San Bernardino County, CA",6071,Male,M,2016,2016,Asian or Pacific Islander,A-PI,23,85875,26.8,35.5,0
,"San Bernardino County, CA",6071,Male,M,2016,2016,Black or African American,2054-5,59,107916,54.7,82.3,0
,"San Bernardino County, CA",6071,Male,M,2016,2016,White,2106-3,601,843882,71.2,96.1,0.002
,"San Diego County, CA",6073,Female,F,2006,2006,Asian or Pacific Islander,A-PI,39,185921,21.0,29.1,0
,"San Diego County, CA",6073,Female,F,2006,2006,Black or African American,2054-5,28,87594,32.0,45.6,0
,"San Diego County, CA",6073,Female,F,2006,2006,White,2106-3,829,1174569,70.6,58.8,0.003
,"San Diego County, CA",6073,Female,F,2007,2007,Asian or Pacific Islander,A-PI,31,191896,16.2,21.8,0
,"San Diego County, CA",6073,Female,F,2007,2007,Black or African American,2054-5,28,88102,31.8,51.0,0
,"San Diego County, CA",6073,Female,F,2007,2007,White,2106-3,815,1182561,68.9,56.4,0.003
,"San Diego County, CA",6073,Female,F,2008,2008,Asian or Pacific Islander,A-PI,32,198600,16.1,21.5,0
,"San Diego County, CA",6073,Female,F,2008,2008,Black or African American,2054-5,22,89284,24.6,37.7,0
,"San Diego County, CA",6073,Female,F,2008,2008,White,2106-3,818,1195242,68.4,55.8,0.003
,"San Diego County, CA",6073,Female,F,2009,2009,Asian or Pacific Islander,A-PI,29,204944,14.2,17.8,0
,"San Diego County, CA",6073,Female,F,2009,2009,Black or African American,2054-5,23,90749,25.3,36.8,0
,"San Diego County, CA",6073,Female,F,2009,2009,White,2106-3,771,1205814,63.9,51.8,0.003
,"San Diego County, CA",6073,Female,F,2010,2010,Asian or Pacific Islander,A-PI,35,209811,16.7,20.8,0
,"San Diego County, CA",6073,Female,F,2010,2010,Black or African American,2054-5,23,92171,25.0,40.0,0
,"San Diego County, CA",6073,Female,F,2010,2010,White,2106-3,804,1215400,66.2,53.1,0.003
,"San Diego County, CA",6073,Female,F,2011,2011,Asian or Pacific Islander,A-PI,56,216057,25.9,30.4,0
,"San Diego County, CA",6073,Female,F,2011,2011,Black or African American,2054-5,37,93681,39.5,53.7,0
,"San Diego County, CA",6073,Female,F,2011,2011,White,2106-3,852,1231215,69.2,53.9,0.003
,"San Diego County, CA",6073,Female,F,2012,2012,Asian or Pacific Islander,A-PI,36,220945,16.3,18.0,0
,"San Diego County, CA",6073,Female,F,2012,2012,Black or African American,2054-5,21,94795,22.2,32.2,0
,"San Diego County, CA",6073,Female,F,2012,2012,White,2106-3,840,1242783,67.6,53.1,0.003
,"San Diego County, CA",6073,Female,F,2013,2013,Asian or Pacific Islander,A-PI,55,226531,24.3,25.4,0
,"San Diego County, CA",6073,Female,F,2013,2013,Black or African American,2054-5,26,95633,27.2,40.2,0
,"San Diego County, CA",6073,Female,F,2013,2013,White,2106-3,831,1255442,66.2,52.2,0.003
,"San Diego County, CA",6073,Female,F,2014,2014,Asian or Pacific Islander,A-PI,58,232161,25.0,24.9,0
,"San Diego County, CA",6073,Female,F,2014,2014,Black or African American,2054-5,34,96696,35.2,49.1,0
,"San Diego County, CA",6073,Female,F,2014,2014,White,2106-3,760,1266851,60.0,45.4,0.003
,"San Diego County, CA",6073,Female,F,2015,2015,Asian or Pacific Islander,A-PI,61,237695,25.7,24.3,0
,"San Diego County, CA",6073,Female,F,2015,2015,Black or African American,2054-5,28,97594,28.7,33.1,0
,"San Diego County, CA",6073,Female,F,2015,2015,White,2106-3,809,1274459,63.5,48.2,0.003
,"San Diego County, CA",6073,Female,F,2016,2016,Asian or Pacific Islander,A-PI,55,243310,22.6,20.9,0
,"San Diego County, CA",6073,Female,F,2016,2016,Black or African American,2054-5,38,98562,38.6,49.2,0
,"San Diego County, CA",6073,Female,F,2016,2016,White,2106-3,805,1282026,62.8,46.8,0.003
,"San Diego County, CA",6073,Male,M,2006,2006,Asian or Pacific Islander,A-PI,59,166893,35.4,68.2,0
,"San Diego County, CA",6073,Male,M,2006,2006,Black or African American,2054-5,20,96095,20.8,55.7,0
,"San Diego County, CA",6073,Male,M,2006,2006,White,2106-3,756,1195313,63.2,76.2,0.003
,"San Diego County, CA",6073,Male,M,2007,2007,Asian or Pacific Islander,A-PI,33,171874,19.2,36.8,0
,"San Diego County, CA",6073,Male,M,2007,2007,Black or African American,2054-5,23,96769,23.8,51.8,0
,"San Diego County, CA",6073,Male,M,2007,2007,White,2106-3,640,1201753,53.3,63.4,0.003
,"San Diego County, CA",6073,Male,M,2008,2008,Asian or Pacific Islander,A-PI,50,177903,28.1,46.7,0
,"San Diego County, CA",6073,Male,M,2008,2008,Black or African American,2054-5,23,99117,23.2,58.0,0
,"San Diego County, CA",6073,Male,M,2008,2008,White,2106-3,734,1217035,60.3,69.4,0.003
,"San Diego County, CA",6073,Male,M,2009,2009,Asian or Pacific Islander,A-PI,40,183478,21.8,38.5,0
,"San Diego County, CA",6073,Male,M,2009,2009,Black or African American,2054-5,28,100709,27.8,53.5,0
,"San Diego County, CA",6073,Male,M,2009,2009,White,2106-3,700,1227953,57.0,64.6,0.003
,"San Diego County, CA",6073,Male,M,2010,2010,Asian or Pacific Islander,A-PI,47,188060,25.0,43.6,0
,"San Diego County, CA",6073,Male,M,2010,2010,Black or African American,2054-5,23,102424,22.5,55.0,0
,"San Diego County, CA",6073,Male,M,2010,2010,White,2106-3,710,1237941,57.4,65.5,0.003
,"San Diego County, CA",6073,Male,M,2011,2011,Asian or Pacific Islander,A-PI,61,193472,31.5,54.0,0
,"San Diego County, CA",6073,Male,M,2011,2011,Black or African American,2054-5,29,103822,27.9,57.7,0
,"San Diego County, CA",6073,Male,M,2011,2011,White,2106-3,700,1252906,55.9,63.5,0.003
,"San Diego County, CA",6073,Male,M,2012,2012,Asian or Pacific Islander,A-PI,49,198121,24.7,38.2,0
,"San Diego County, CA",6073,Male,M,2012,2012,Black or African American,2054-5,36,106035,34.0,74.2,0
,"San Diego County, CA",6073,Male,M,2012,2012,White,2106-3,709,1268712,55.9,62.3,0.003
,"San Diego County, CA",6073,Male,M,2013,2013,Asian or Pacific Islander,A-PI,54,203065,26.6,39.8,0
,"San Diego County, CA",6073,Male,M,2013,2013,Black or African American,2054-5,35,107334,32.6,56.2,0
,"San Diego County, CA",6073,Male,M,2013,2013,White,2106-3,784,1279792,61.3,67.7,0.003
,"San Diego County, CA",6073,Male,M,2014,2014,Asian or Pacific Islander,A-PI,59,208477,28.3,40.7,0
,"San Diego County, CA",6073,Male,M,2014,2014,Black or African American,2054-5,29,109202,26.6,44.3,0
,"San Diego County, CA",6073,Male,M,2014,2014,White,2106-3,694,1294114,53.6,57.8,0.003
,"San Diego County, CA",6073,Male,M,2015,2015,Asian or Pacific Islander,A-PI,51,213279,23.9,31.9,0
,"San Diego County, CA",6073,Male,M,2015,2015,Black or African American,2054-5,33,110939,29.7,55.6,0
,"San Diego County, CA",6073,Male,M,2015,2015,White,2106-3,765,1304339,58.7,61.7,0.003
,"San Diego County, CA",6073,Male,M,2016,2016,Asian or Pacific Islander,A-PI,76,217788,34.9,46.3,0
,"San Diego County, CA",6073,Male,M,2016,2016,Black or African American,2054-5,28,112213,25.0,40.4,0
,"San Diego County, CA",6073,Male,M,2016,2016,White,2106-3,782,1311508,59.6,62.2,0.003
,"San Francisco County, CA",6075,Female,F,2006,2006,Asian or Pacific Islander,A-PI,63,143899,43.8,30.0,0
,"San Francisco County, CA",6075,Female,F,2006,2006,Black or African American,2054-5,21,28589,73.5,53.2,0
,"San Francisco County, CA",6075,Female,F,2006,2006,White,2106-3,171,204034,83.8,56.7,0.001
,"San Francisco County, CA",6075,Female,F,2007,2007,Asian or Pacific Islander,A-PI,64,146615,43.7,28.5,0
,"San Francisco County, CA",6075,Female,F,2007,2007,Black or African American,2054-5,31,28103,110.3,81.5,0
,"San Francisco County, CA",6075,Female,F,2007,2007,White,2106-3,142,206684,68.7,48.7,0.001
,"San Francisco County, CA",6075,Female,F,2008,2008,Asian or Pacific Islander,A-PI,59,149561,39.4,26.2,0
,"San Francisco County, CA",6075,Female,F,2008,2008,Black or African American,2054-5,29,27718,104.6,81.5,0
,"San Francisco County, CA",6075,Female,F,2008,2008,White,2106-3,153,210086,72.8,53.2,0.001
,"San Francisco County, CA",6075,Female,F,2009,2009,Asian or Pacific Islander,A-PI,71,151679,46.8,30.0,0
,"San Francisco County, CA",6075,Female,F,2009,2009,Black or African American,2054-5,26,27714,93.8,68.1,0
,"San Francisco County, CA",6075,Female,F,2009,2009,White,2106-3,130,212388,61.2,43.0,0.001
,"San Francisco County, CA",6075,Female,F,2010,2010,Asian or Pacific Islander,A-PI,54,152499,35.4,21.5,0
,"San Francisco County, CA",6075,Female,F,2010,2010,Black or African American,2054-5,15,27506,54.5 (Unreliable),39.3 (Unreliable),0
,"San Francisco County, CA",6075,Female,F,2010,2010,White,2106-3,112,212970,52.6,39.0,0
,"San Francisco County, CA",6075,Female,F,2011,2011,Asian or Pacific Islander,A-PI,70,155652,45.0,25.5,0
,"San Francisco County, CA",6075,Female,F,2011,2011,Black or African American,2054-5,15,26961,55.6 (Unreliable),37.9 (Unreliable),0
,"San Francisco County, CA",6075,Female,F,2011,2011,White,2106-3,97,215148,45.1,33.2,0
,"San Francisco County, CA",6075,Female,F,2012,2012,Asian or Pacific Islander,A-PI,50,158778,31.5,18.4,0
,"San Francisco County, CA",6075,Female,F,2012,2012,Black or African American,2054-5,18,26611,67.6 (Unreliable),51.5 (Unreliable),0
,"San Francisco County, CA",6075,Female,F,2012,2012,White,2106-3,106,218186,48.6,35.3,0
,"San Francisco County, CA",6075,Female,F,2013,2013,Asian or Pacific Islander,A-PI,67,161759,41.4,22.7,0
,"San Francisco County, CA",6075,Female,F,2013,2013,Black or African American,2054-5,17,26504,64.1 (Unreliable),43.8 (Unreliable),0
,"San Francisco County, CA",6075,Female,F,2013,2013,White,2106-3,117,219883,53.2,39.0,0
,"San Francisco County, CA",6075,Female,F,2014,2014,Asian or Pacific Islander,A-PI,57,165350,34.5,19.0,0
,"San Francisco County, CA",6075,Female,F,2014,2014,Black or African American,2054-5,14,26251,53.3 (Unreliable),42.1 (Unreliable),0
,"San Francisco County, CA",6075,Female,F,2014,2014,White,2106-3,96,221530,43.3,32.6,0
,"San Francisco County, CA",6075,Female,F,2015,2015,Asian or Pacific Islander,A-PI,74,169165,43.7,24.9,0
,"San Francisco County, CA",6075,Female,F,2015,2015,Black or African American,2054-5,29,26129,111.0,81.8,0
,"San Francisco County, CA",6075,Female,F,2015,2015,White,2106-3,93,223354,41.6,31.3,0
,"San Francisco County, CA",6075,Female,F,2016,2016,Asian or Pacific Islander,A-PI,68,172997,39.3,22.0,0
,"San Francisco County, CA",6075,Female,F,2016,2016,Black or African American,2054-5,19,26074,72.9 (Unreliable),53.9 (Unreliable),0
,"San Francisco County, CA",6075,Female,F,2016,2016,White,2106-3,113,224472,50.3,37.4,0
,"San Francisco County, CA",6075,Male,M,2006,2006,Asian or Pacific Islander,A-PI,96,127008,75.6,66.9,0
,"San Francisco County, CA",6075,Male,M,2006,2006,Black or African American,2054-5,26,28980,89.7,88.3,0
,"San Francisco County, CA",6075,Male,M,2006,2006,White,2106-3,171,229277,74.6,87.4,0.001
,"San Francisco County, CA",6075,Male,M,2007,2007,Asian or Pacific Islander,A-PI,78,128956,60.5,54.5,0
,"San Francisco County, CA",6075,Male,M,2007,2007,Black or African American,2054-5,27,28693,94.1,96.7,0
,"San Francisco County, CA",6075,Male,M,2007,2007,White,2106-3,163,232377,70.1,82.0,0.001
,"San Francisco County, CA",6075,Male,M,2008,2008,Asian or Pacific Islander,A-PI,89,131027,67.9,58.4,0
,"San Francisco County, CA",6075,Male,M,2008,2008,Black or African American,2054-5,26,28809,90.2,95.6,0
,"San Francisco County, CA",6075,Male,M,2008,2008,White,2106-3,156,236278,66.0,78.8,0.001
,"San Francisco County, CA",6075,Male,M,2009,2009,Asian or Pacific Islander,A-PI,85,132548,64.1,54.2,0
,"San Francisco County, CA",6075,Male,M,2009,2009,Black or African American,2054-5,26,28998,89.7,102.2,0
,"San Francisco County, CA",6075,Male,M,2009,2009,White,2106-3,121,240387,50.3,59.4,0
,"San Francisco County, CA",6075,Male,M,2010,2010,Asian or Pacific Islander,A-PI,100,132775,75.3,62.1,0
,"San Francisco County, CA",6075,Male,M,2010,2010,Black or African American,2054-5,16,28986,55.2 (Unreliable),55.3 (Unreliable),0
,"San Francisco County, CA",6075,Male,M,2010,2010,White,2106-3,130,241853,53.8,63.8,0.001
,"San Francisco County, CA",6075,Male,M,2011,2011,Asian or Pacific Islander,A-PI,107,135567,78.9,62.6,0
,"San Francisco County, CA",6075,Male,M,2011,2011,Black or African American,2054-5,21,28555,73.5,76.2,0
,"San Francisco County, CA",6075,Male,M,2011,2011,White,2106-3,134,245161,54.7,65.2,0.001
,"San Francisco County, CA",6075,Male,M,2012,2012,Asian or Pacific Islander,A-PI,124,138495,89.5,71.4,0
,"San Francisco County, CA",6075,Male,M,2012,2012,Black or African American,2054-5,23,28386,81.0,77.7,0
,"San Francisco County, CA",6075,Male,M,2012,2012,White,2106-3,106,249721,42.4,50.2,0
,"San Francisco County, CA",6075,Male,M,2013,2013,Asian or Pacific Islander,A-PI,105,141430,74.2,56.9,0
,"San Francisco County, CA",6075,Male,M,2013,2013,Black or African American,2054-5,24,28396,84.5,87.5,0
,"San Francisco County, CA",6075,Male,M,2013,2013,White,2106-3,107,252697,42.3,50.8,0
,"San Francisco County, CA",6075,Male,M,2014,2014,Asian or Pacific Islander,A-PI,98,144579,67.8,52.8,0
,"San Francisco County, CA",6075,Male,M,2014,2014,Black or African American,2054-5,20,28230,70.8,67.5,0
,"San Francisco County, CA",6075,Male,M,2014,2014,White,2106-3,101,255971,39.5,44.7,0
,"San Francisco County, CA",6075,Male,M,2015,2015,Asian or Pacific Islander,A-PI,96,147831,64.9,47.2,0
,"San Francisco County, CA",6075,Male,M,2015,2015,Black or African American,2054-5,30,28190,106.4,101.8,0
,"San Francisco County, CA",6075,Male,M,2015,2015,White,2106-3,119,258833,46.0,53.3,0
,"San Francisco County, CA",6075,Male,M,2016,2016,Asian or Pacific Islander,A-PI,102,151013,67.5,48.2,0
,"San Francisco County, CA",6075,Male,M,2016,2016,Black or African American,2054-5,26,28213,92.2,86.5,0
,"San Francisco County, CA",6075,Male,M,2016,2016,White,2106-3,112,259710,43.1,50.9,0
,"San Joaquin County, CA",6077,Female,F,2006,2006,Asian or Pacific Islander,A-PI,18,55748,32.3 (Unreliable),44.9 (Unreliable),0
,"San Joaquin County, CA",6077,Female,F,2006,2006,Black or African American,2054-5,11,29351,37.5 (Unreliable),67.0 (Unreliable),0
,"San Joaquin County, CA",6077,Female,F,2006,2006,White,2106-3,197,240357,82.0,76.6,0.001
,"San Joaquin County, CA",6077,Female,F,2007,2007,Asian or Pacific Islander,A-PI,22,57244,38.4,54.3,0
,"San Joaquin County, CA",6077,Female,F,2007,2007,Black or African American,2054-5,15,30237,49.6 (Unreliable),77.3 (Unreliable),0
,"San Joaquin County, CA",6077,Female,F,2007,2007,White,2106-3,205,240469,85.3,78.8,0.001
,"San Joaquin County, CA",6077,Female,F,2008,2008,Asian or Pacific Islander,A-PI,13,58295,22.3 (Unreliable),30.7 (Unreliable),0
,"San Joaquin County, CA",6077,Female,F,2008,2008,Black or African American,2054-5,14,30832,45.4 (Unreliable),74.3 (Unreliable),0
,"San Joaquin County, CA",6077,Female,F,2008,2008,White,2106-3,201,240395,83.6,76.3,0.001
,"San Joaquin County, CA",6077,Female,F,2009,2009,Asian or Pacific Islander,A-PI,21,59477,35.3,47.4,0
,"San Joaquin County, CA",6077,Female,F,2009,2009,Black or African American,2054-5,16,31337,51.1 (Unreliable),70.8 (Unreliable),0
,"San Joaquin County, CA",6077,Female,F,2009,2009,White,2106-3,190,241609,78.6,70.4,0.001
,"San Joaquin County, CA",6077,Female,F,2010,2010,Asian or Pacific Islander,A-PI,15,60757,24.7 (Unreliable),29.9 (Unreliable),0
,"San Joaquin County, CA",6077,Female,F,2010,2010,Black or African American,2054-5,19,32022,59.3 (Unreliable),79.5 (Unreliable),0
,"San Joaquin County, CA",6077,Female,F,2010,2010,White,2106-3,198,243259,81.4,71.8,0.001
,"San Joaquin County, CA",6077,Female,F,2011,2011,Asian or Pacific Islander,A-PI,17,61993,27.4 (Unreliable),34.4 (Unreliable),0
,"San Joaquin County, CA",6077,Female,F,2011,2011,Black or African American,2054-5,12,32353,37.1 (Unreliable),53.0 (Unreliable),0
,"San Joaquin County, CA",6077,Female,F,2011,2011,White,2106-3,221,246466,89.7,79.1,0.001
,"San Joaquin County, CA",6077,Female,F,2012,2012,Asian or Pacific Islander,A-PI,15,62865,23.9 (Unreliable),28.0 (Unreliable),0
,"San Joaquin County, CA",6077,Female,F,2012,2012,Black or African American,2054-5,17,32530,52.3 (Unreliable),66.9 (Unreliable),0
,"San Joaquin County, CA",6077,Female,F,2012,2012,White,2106-3,215,248326,86.6,76.1,0.001
,"San Joaquin County, CA",6077,Female,F,2013,2013,Asian or Pacific Islander,A-PI,22,63612,34.6,38.6,0
,"San Joaquin County, CA",6077,Female,F,2013,2013,White,2106-3,226,249492,90.6,78.2,0.001
,"San Joaquin County, CA",6077,Female,F,2014,2014,Asian or Pacific Islander,A-PI,27,64951,41.6,44.6,0
,"San Joaquin County, CA",6077,Female,F,2014,2014,Black or African American,2054-5,22,32900,66.9,87.5,0
,"San Joaquin County, CA",6077,Female,F,2014,2014,White,2106-3,232,251870,92.1,80.6,0.001
,"San Joaquin County, CA",6077,Female,F,2015,2015,Asian or Pacific Islander,A-PI,13,66629,19.5 (Unreliable),21.5 (Unreliable),0
,"San Joaquin County, CA",6077,Female,F,2015,2015,Black or African American,2054-5,16,33545,47.7 (Unreliable),64.1 (Unreliable),0
,"San Joaquin County, CA",6077,Female,F,2015,2015,White,2106-3,224,254125,88.1,75.7,0.001
,"San Joaquin County, CA",6077,Female,F,2016,2016,Asian or Pacific Islander,A-PI,27,68651,39.3,38.9,0
,"San Joaquin County, CA",6077,Female,F,2016,2016,Black or African American,2054-5,24,34181,70.2,80.5,0
,"San Joaquin County, CA",6077,Female,F,2016,2016,White,2106-3,236,256065,92.2,77.8,0.001
,"San Joaquin County, CA",6077,Male,M,2006,2006,Asian or Pacific Islander,A-PI,31,52992,58.5,107.5,0
,"San Joaquin County, CA",6077,Male,M,2006,2006,White,2106-3,171,242525,70.5,96.9,0.001
,"San Joaquin County, CA",6077,Male,M,2007,2007,Asian or Pacific Islander,A-PI,24,54485,44.0,82.1,0
,"San Joaquin County, CA",6077,Male,M,2007,2007,Black or African American,2054-5,11,29660,37.1 (Unreliable),71.4 (Unreliable),0
,"San Joaquin County, CA",6077,Male,M,2007,2007,White,2106-3,162,242147,66.9,89.3,0.001
,"San Joaquin County, CA",6077,Male,M,2008,2008,Asian or Pacific Islander,A-PI,25,55506,45.0,83.2,0
,"San Joaquin County, CA",6077,Male,M,2008,2008,Black or African American,2054-5,11,30311,36.3 (Unreliable),80.1 (Unreliable),0
,"San Joaquin County, CA",6077,Male,M,2008,2008,White,2106-3,191,241729,79.0,104.5,0.001
,"San Joaquin County, CA",6077,Male,M,2009,2009,Asian or Pacific Islander,A-PI,23,56625,40.6,72.2,0
,"San Joaquin County, CA",6077,Male,M,2009,2009,Black or African American,2054-5,13,30694,42.4 (Unreliable),88.8 (Unreliable),0
,"San Joaquin County, CA",6077,Male,M,2009,2009,White,2106-3,188,242444,77.5,98.8,0.001
,"San Joaquin County, CA",6077,Male,M,2010,2010,Asian or Pacific Islander,A-PI,28,57895,48.4,82.7,0
,"San Joaquin County, CA",6077,Male,M,2010,2010,Black or African American,2054-5,12,31324,38.3 (Unreliable),79.9 (Unreliable),0
,"San Joaquin County, CA",6077,Male,M,2010,2010,White,2106-3,179,243700,73.5,93.9,0.001
,"San Joaquin County, CA",6077,Male,M,2011,2011,Asian or Pacific Islander,A-PI,21,58955,35.6,57.0,0
,"San Joaquin County, CA",6077,Male,M,2011,2011,Black or African American,2054-5,20,31676,63.1,136.9,0
,"San Joaquin County, CA",6077,Male,M,2011,2011,White,2106-3,189,246751,76.6,94.3,0.001
,"San Joaquin County, CA",6077,Male,M,2012,2012,Asian or Pacific Islander,A-PI,21,59602,35.2,52.0,0
,"San Joaquin County, CA",6077,Male,M,2012,2012,Black or African American,2054-5,15,31700,47.3 (Unreliable),100.4 (Unreliable),0
,"San Joaquin County, CA",6077,Male,M,2012,2012,White,2106-3,211,248620,84.9,102.2,0.001
,"San Joaquin County, CA",6077,Male,M,2013,2013,Asian or Pacific Islander,A-PI,28,60206,46.5,68.8,0
,"San Joaquin County, CA",6077,Male,M,2013,2013,Black or African American,2054-5,16,31406,50.9 (Unreliable),95.8 (Unreliable),0
,"San Joaquin County, CA",6077,Male,M,2013,2013,White,2106-3,194,249209,77.8,91.6,0.001
,"San Joaquin County, CA",6077,Male,M,2014,2014,Asian or Pacific Islander,A-PI,27,61460,43.9,63.0,0
,"San Joaquin County, CA",6077,Male,M,2014,2014,Black or African American,2054-5,14,32432,43.2 (Unreliable),64.4 (Unreliable),0
,"San Joaquin County, CA",6077,Male,M,2014,2014,White,2106-3,223,252331,88.4,102.9,0.001
,"San Joaquin County, CA",6077,Male,M,2015,2015,Asian or Pacific Islander,A-PI,33,63027,52.4,69.9,0
,"San Joaquin County, CA",6077,Male,M,2015,2015,Black or African American,2054-5,20,33198,60.2,110.3,0
,"San Joaquin County, CA",6077,Male,M,2015,2015,White,2106-3,224,255430,87.7,100.7,0.001
,"San Joaquin County, CA",6077,Male,M,2016,2016,Asian or Pacific Islander,A-PI,30,65121,46.1,64.6,0
,"San Joaquin County, CA",6077,Male,M,2016,2016,Black or African American,2054-5,20,34018,58.8,78.9,0
,"San Joaquin County, CA",6077,Male,M,2016,2016,White,2106-3,238,257874,92.3,102.8,0.001
,"San Luis Obispo County, CA",6079,Female,F,2006,2006,White,2106-3,111,118355,93.8,63.5,0
,"San Luis Obispo County, CA",6079,Female,F,2007,2007,White,2106-3,95,119346,79.6,54.1,0
,"San Luis Obispo County, CA",6079,Female,F,2008,2008,White,2106-3,127,120733,105.2,69.8,0
,"San Luis Obispo County, CA",6079,Female,F,2009,2009,White,2106-3,115,121500,94.7,60.8,0
,"San Luis Obispo County, CA",6079,Female,F,2010,2010,White,2106-3,103,122133,84.3,54.0,0
,"San Luis Obispo County, CA",6079,Female,F,2011,2011,White,2106-3,124,122420,101.3,65.6,0
,"San Luis Obispo County, CA",6079,Female,F,2012,2012,White,2106-3,100,123810,80.8,47.6,0
,"San Luis Obispo County, CA",6079,Female,F,2013,2013,White,2106-3,110,124898,88.1,53.4,0
,"San Luis Obispo County, CA",6079,Female,F,2014,2014,White,2106-3,103,126253,81.6,48.6,0
,"San Luis Obispo County, CA",6079,Female,F,2015,2015,White,2106-3,110,127403,86.3,50.5,0
,"San Luis Obispo County, CA",6079,Female,F,2016,2016,White,2106-3,127,128126,99.1,55.0,0
,"San Luis Obispo County, CA",6079,Male,M,2006,2006,White,2106-3,99,121759,81.3,79.3,0
,"San Luis Obispo County, CA",6079,Male,M,2007,2007,White,2106-3,71,122602,57.9,54.6,0
,"San Luis Obispo County, CA",6079,Male,M,2008,2008,White,2106-3,97,123997,78.2,71.4,0
,"San Luis Obispo County, CA",6079,Male,M,2009,2009,White,2106-3,103,124469,82.8,74.7,0
,"San Luis Obispo County, CA",6079,Male,M,2010,2010,White,2106-3,86,124851,68.9,61.5,0
,"San Luis Obispo County, CA",6079,Male,M,2011,2011,White,2106-3,96,125054,76.8,67.7,0
,"San Luis Obispo County, CA",6079,Male,M,2012,2012,White,2106-3,97,126437,76.7,66.1,0
,"San Luis Obispo County, CA",6079,Male,M,2013,2013,White,2106-3,96,126986,75.6,64.8,0
,"San Luis Obispo County, CA",6079,Male,M,2014,2014,White,2106-3,109,127833,85.3,67.5,0
,"San Luis Obispo County, CA",6079,Male,M,2015,2015,White,2106-3,101,128550,78.6,61.9,0
,"San Luis Obispo County, CA",6079,Male,M,2016,2016,White,2106-3,92,129267,71.2,56.7,0
,"San Mateo County, CA",6081,Female,F,2006,2006,Asian or Pacific Islander,A-PI,19,97943,19.4 (Unreliable),24.6 (Unreliable),0
,"San Mateo County, CA",6081,Female,F,2006,2006,White,2106-3,235,237172,99.1,62.2,0.001
,"San Mateo County, CA",6081,Female,F,2007,2007,Asian or Pacific Islander,A-PI,31,100479,30.9,36.3,0
,"San Mateo County, CA",6081,Female,F,2007,2007,White,2106-3,222,236656,93.8,56.8,0.001
,"San Mateo County, CA",6081,Female,F,2008,2008,Asian or Pacific Islander,A-PI,19,103262,18.4 (Unreliable),21.4 (Unreliable),0
,"San Mateo County, CA",6081,Female,F,2008,2008,White,2106-3,229,238425,96.0,58.3,0.001
,"San Mateo County, CA",6081,Female,F,2009,2009,Asian or Pacific Islander,A-PI,24,106584,22.5,26.3,0
,"San Mateo County, CA",6081,Female,F,2009,2009,White,2106-3,210,239867,87.5,55.7,0.001
,"San Mateo County, CA",6081,Female,F,2010,2010,Asian or Pacific Islander,A-PI,32,108701,29.4,33.3,0
,"San Mateo County, CA",6081,Female,F,2010,2010,Black or African American,2054-5,12,12967,92.5 (Unreliable),78.0 (Unreliable),0
,"San Mateo County, CA",6081,Female,F,2010,2010,White,2106-3,218,240012,90.8,53.3,0.001
,"San Mateo County, CA",6081,Female,F,2011,2011,Asian or Pacific Islander,A-PI,30,112534,26.7,29.0,0
,"San Mateo County, CA",6081,Female,F,2011,2011,White,2106-3,190,241695,78.6,48.2,0.001
,"San Mateo County, CA",6081,Female,F,2012,2012,Asian or Pacific Islander,A-PI,30,116389,25.8,26.0,0
,"San Mateo County, CA",6081,Female,F,2012,2012,Black or African American,2054-5,14,13052,107.3 (Unreliable),88.6 (Unreliable),0
,"San Mateo County, CA",6081,Female,F,2012,2012,White,2106-3,189,243325,77.7,47.3,0.001
,"San Mateo County, CA",6081,Female,F,2013,2013,Asian or Pacific Islander,A-PI,39,119980,32.5,31.4,0
,"San Mateo County, CA",6081,Female,F,2013,2013,White,2106-3,211,243973,86.5,51.2,0.001
,"San Mateo County, CA",6081,Female,F,2014,2014,Asian or Pacific Islander,A-PI,38,123446,30.8,28.6,0
,"San Mateo County, CA",6081,Female,F,2014,2014,White,2106-3,208,244515,85.1,51.8,0.001
,"San Mateo County, CA",6081,Female,F,2015,2015,Asian or Pacific Islander,A-PI,28,127357,22.0,20.0,0
,"San Mateo County, CA",6081,Female,F,2015,2015,White,2106-3,175,243743,71.8,42.9,0.001
,"San Mateo County, CA",6081,Female,F,2016,2016,Asian or Pacific Islander,A-PI,29,130328,22.3,18.6,0
,"San Mateo County, CA",6081,Female,F,2016,2016,White,2106-3,187,241222,77.5,47.0,0.001
,"San Mateo County, CA",6081,Male,M,2006,2006,Asian or Pacific Islander,A-PI,33,87768,37.6,57.3,0
,"San Mateo County, CA",6081,Male,M,2006,2006,White,2106-3,175,235278,74.4,73.4,0.001
,"San Mateo County, CA",6081,Male,M,2007,2007,Asian or Pacific Islander,A-PI,36,89552,40.2,64.9,0
,"San Mateo County, CA",6081,Male,M,2007,2007,White,2106-3,195,235057,83.0,80.4,0.001
,"San Mateo County, CA",6081,Male,M,2008,2008,Asian or Pacific Islander,A-PI,29,92309,31.4,52.4,0
